repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure
2586938,Surya Energi Indotama; PT,Indonesia,ID,Utilities | Alternative Energy,https://www.suryaenergi.com/,,,False
2587282,Amartha Nusantara Raya; PT,Indonesia,ID,Financial Services,https://amartha.com/,,,True
2587750,Salek Textile Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
2587892,Toyota-Astra Motor; PT,Indonesia,ID,Retail | Automobiles and Parts,https://www.toyota.astra.co.id/,,,False
2588040,Energi Tanjung Tiga; PT,Indonesia,ID,Oil and Gas,,,,False
2588154,Prayoga Pertambangan dan Energi; PT (PPE),Indonesia,ID,Mining,,,,False
2588181,Haier Electrical Appliance Indonesia; PT (HEA),Indonesia,ID,Technology Hardware and Equipment,haier.co.jp/en/asiagroup.html,,,False
2588327,Erela; PT (Erlangga Edi Laboratories),Indonesia,ID,Pharmaceuticals and Biotechnology,http://erela.co.id/,,,False
2588434,DCS Organization Ltd,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,False
2588473,AA Ringspin Ltd,Bangladesh,BD,Personal and Household Goods,https://kmsaa.net/aa-ringspin-ltd/,,,True
2588915,MAXIMA Microfinance PLC,Cambodia,KH,Financial Services,https://www.maxima.com.kh/,,,True
2588926,Balikpapan Chip Lestari; PT (BCL),Indonesia,ID,Forestry,,,,False
2588935,Tanjung Redeb Hutani; PT,Indonesia,ID,Forestry,,,,False
2588940,Natural Food Success; PT,Indonesia,ID,Food and Beverage,https://www.naturalfoodsuccess.com/,,,False
2588957,Kesatuan Mas Abadi; PT,Indonesia,ID,Forestry,,,,False
2588958,Damai Setiatama Timber; PT,Indonesia,ID,Forestry,,,,False
