repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure,cName
220515,Thanh An-Saigon Hospital,Vietnam,VN,Health Care Equipment and Services,,,,0,thanh an-saigon hospital
220517,Kasem Spinning Mill,Bangladesh,BD,Personal and Household Goods,,,,0,kasem spinning mill
2205258,Multi Kusuma Cemerlang; PT,Indonesia,ID,Chemicals,https://www.rlu.co.id,,,0,multi kusuma cemerlang pt
2205360,Oimex Electrode Ltd,Bangladesh,BD,Industrial Engineering,https://www.oimexelectrodes.com/,BD0243OEL003,BD0243OEL003,0,oimex electrode ltd
220574,Elite Garments Industries Ltd,Bangladesh,BD,Personal and Household Goods,https://www.gmdu.net/corp-50270.html,,,0,elite garments industries ltd
22067,Pelikan International Corporation Bhd,Indonesia,ID,Personal and Household Goods,http://www.pelikan.com,MYL5231OO005,MYL5231OO005,0,pelikan international corp bhd
220755,Param Mitra Coal Resources Pte Ltd,Indonesia,ID,Mining,http://paramresources.com,,,1,param mitra coal resources pte ltd
220813,Phuc Dai Hung Production Trading Import Export Co Ltd (Cong Ty TNHH San Xuat Thuong Mai Xuat Nhap Khau Phuc Dai Hung),Vietnam,VN,Chemicals,,,,1,phuc dai hung production trading import export
220847,Alfa Trans Raya; PT,Indonesia,ID,Industrial Transportation,http://www.atr.co.id,,,0,alfa trans raya pt
220855,Janata Steel Corp,Bangladesh,BD,Retail,,,,0,janata steel corp
220874,Hai Phong Maritime Technology,Vietnam,VN,Industrial Transportation,,,,0,hai phong maritime technology
220875,Dai Phat Maritime Transport Co,Vietnam,VN,Industrial Transportation,,,,0,dai phat maritime transport co
2210210,RR Holdings Ltd,Bangladesh,BD,General Industrials | Financial Services,https://www.rrholdings.net,,,0,rr holdings ltd
2210660,PT Lampung Jasa Utama (LJU),Indonesia,ID,Construction and Materials | General Industrials | Industrial Transportation | Support Services (Industrial Goods and Services) | Food and Beverage | Retail,,,,0,lampung jasa utama pt
2210690,Barita Gracia Minerindo; PT,Indonesia,ID,Mining,,,,0,barita gracia minerindo pt
2210815,Wana Hijau Semesta; PT,Indonesia,ID,Food and Beverage,,,,0,wana hijau semesta pt
221156,Remi Holdings Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,remi holdings ltd
221157,Crossline Woven Apparels Ltd,Bangladesh,BD,Personal and Household Goods,https://crosslineapparels.wordpress.com/,,,0,crossline woven apparels ltd
221159,Authentic Knit Wear Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,authentic knit wear ltd
221163,Gold Mart Apparels (Pvt) Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,gold mart apparels ltd
221164,Intercare Ltd,Bangladesh,BD,Pharmaceuticals and Biotechnology | Personal and Household Goods,,,,0,intercare ltd
221165,Mithun Knitting & Dyeing (CEPZ) Ltd,Bangladesh,BD,Personal and Household Goods,http://www.mkdl-bd.com/,BD0424MITHN3,BD0424MITHN3,0,mithun knitting and dyeing ltd
221167,Time Knitwear (Pvt) Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,time knitwear ltd
22119,SA Westmetal Gmbh and Co KG,Indonesia,ID,Mining,,,,0,sa westmetal gmbh and co kg
2212280,Dwi Manunggal Abadi; CV,Indonesia,ID,Retail,,,,0,dwi manunggal abadi cv
2212290,Hastuka Sarana Karya; PT,Indonesia,ID,Financial Services,,,,0,hastuka sarana karya pt
22123,Indelberg Trading and Service PTE Ltd,Indonesia,ID,Mining,,,,0,indelberg trading and service pte ltd
2212683,Janakuasa Vietnam Ltd,Vietnam,VN,Utilities,,,,1,janakuasa vietnam ltd
2212693,JAKS Hai Duong Power Co Ltd,Vietnam,VN,Utilities,http://www.jaks.com.my/power-overview.php,,,1,jaks hai duong power
2213195,Cam Ha JSC (Cam Ha Furniture),Vietnam,VN,Personal and Household Goods,http://www.camhafurniture.com/,VN000000CHC1,VN000000CHC1,0,cam ha jsc
221404,Mekong Enterprise Fund III LP,Vietnam,VN,Financial Services,,,,1,mekong enterprise fund iii lp
221411,Al Zanbaq For Energy Generation PSC,Jordan,JO,Construction and Materials | Utilities | Alternative Energy,,,,1,al zanbaq for energy generation psc
221413,Al Ward Al Joury For Energy Generation PSC,Jordan,JO,Construction and Materials | Utilities | Alternative Energy,http://www.kec.jo/node/79,,,1,al ward al joury for energy generation psc
221424,Leopard Haiti Fund LP,Haiti,HT,Financial Services,,,,1,leopard haiti fund lp
2214245,Al-Muslim Group,Bangladesh,BD,Personal and Household Goods,https://al-muslimgroup.com/,,,0,al-muslim group
2214250,AKM Knit Wear Ltd (AKM Knitwear Ltd),Bangladesh,BD,Personal and Household Goods,https://al-muslimgroup.com/akm-knit-wear/,,,0,akm knit wear ltd
221430,Vietnam Investments Group LLC,Vietnam,VN,Financial Services,http://www.vigroup.com/en/index.htm,,,0,vietnam investments group llc
2214473,Pahami Cipta Edukasi; PT (Pahamify),Indonesia,ID,Software and Computer Services,https://pahamify.com/,,,1,pahami cipta edukasi pt
2214910,Perkebunan Nusantara XI; PT (PTPN XI; PTPN 11),Indonesia,ID,Food and Beverage,https://ptpn11.co.id/,,,0,perkebunan nusantara xi pt
2215020,Darta Katama Jaya; PT,Indonesia,ID,Mining,,,,0,darta katama jaya pt
22153,Istana Sarana Karya; PT,Indonesia,ID,Automobiles and Parts,,,,0,istana sarana karya pt
22154,Tuntex Garment Indonesia PT,Indonesia,ID,Personal and Household Goods,,,,0,tuntex garment indonesia pt
2215408,Eateroo Boga Inovasi; PT (Eateroo),Indonesia,ID,Software and Computer Services,https://www.eateroo.co/,,,1,eateroo boga inovasi pt
2215463,Rukita,Indonesia,ID,Software and Computer Services | Travel and Leisure,https://www.rukita.co/,,,1,rukita
221599,Vietnam Investments Fund I LP,Vietnam,VN,Financial Services,,,VN000A0D9CD9,1,vietnam investments fund i lp
2216043,Wanamukti Wisesa; PT,Indonesia,ID,Unspecified,,,,1,wanamukti wisesa pt
221608,Cirebon Electric Power; PT,Indonesia,ID,Utilities,http://www.cirebonpower.co.id,,,0,cirebon electric power pt
2216360,Mandala Hamonangan Sude; PT,Indonesia,ID,Support Services (Industrial Goods and Services),http://www.mandalahs.com/,,,0,mandala hamonangan sude pt
2216420,Tekindo Energi; PT,Indonesia,ID,Mining,https://www.tekindoenergi.co.id/,,,0,tekindo energi pt
2216435,First Pacific Mining; PT,Indonesia,ID,Mining,,,,0,first pacific mining pt
2216440,Zhong Hai Rare Metal Mining; PT,Indonesia,ID,Mining,,,,0,zhong hai rare metal mining pt
2216623,Square Cephalosporins Ltd,Bangladesh,BD,Pharmaceuticals and Biotechnology,,,,1,square cephalosporins ltd
221669,Saratoga Asia II LP,Indonesia,ID,Financial Services,,,,1,saratoga asia ii lp
2216805,Prima Jaringan; PT,Indonesia,ID,Financial Services,,,,0,prima jaringan pt
2217455,Hoa Phat Hai Duong Steel JSC (formerly Cong Ty Co Phan Thep Ho Phat),Vietnam,VN,Industrial Metals,https://www.hoaphat.com.vn/,,,1,hoa phat hai duong steel jsc (formerly cong ty co phan thep ho phat)
2218190,Bonindo Abadi; PT,Indonesia,ID,Paper,,,,0,bonindo abadi pt
2218235,Salsabila Hydro Energy; PT,Indonesia,ID,Utilities,,,,0,salsabila hydro energy pt
2218260,Cahaya Alam Sejahtera (CAS); PT,Indonesia,ID,Mining,http://cahayaalamsejahtera.org/,,,0,cahaya alam sejahtera  pt
221848,Ashraf Garments (Pvt) Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,ashraf garments ltd
22185,Masaro Radiokom; PT,Indonesia,ID,Telecommunications,,,,0,masaro radiokom pt
2218610,Fangiono Perkasa Sejati; PT,Indonesia,ID,Food and Beverage,,,,0,fangiono perkasa sejati pt
2218640,Inti Kebun Sari; PT,Indonesia,ID,Food and Beverage,,,,0,inti kebun sari pt
2218690,FNG Kapital Investama; PT,Indonesia,ID,Unspecified,,,,0,fng kapital investama pt
2218695,FNG Boga Nusantara; PT,Indonesia,ID,Unspecified,,,,0,fng boga nusantara pt
2218945,Indonesia Natural Gas Resources Muturi Inc (INGRMI),Indonesia,ID,Oil and Gas,,,,1,indonesia natural gas resources muturi inc
2219115,Asuransi Kredit Indonesia (Askrindo); PT (Persero),Indonesia,ID,Insurance,https://www.askrindo.co.id/,,,0,asuransi kredit indonesia  pt
2219185,Jakarta Securities; PT,Indonesia,ID,Financial Services,,,,0,jakarta securities pt
2219190,Harvestindo Asset Management; PT,Indonesia,ID,Financial Services,,,,0,harvestindo asset management pt
2219235,SC Johnson Manufacturing; PT,Indonesia,ID,Chemicals,,,,0,sc johnson manufacturing pt
2219270,Bina Citra Teknik Cahaya (BCTC); PT,Indonesia,ID,Mining,,,,0,bina citra teknik cahaya  pt
2219340,Agogo Golden Group; PT,Indonesia,ID,Mining,,,,0,agogo golden group pt
2219345,Bumi Indah; PT,Indonesia,ID,Mining,,,,0,bumi indah pt
2219350,Dailbana Prima; PT,Indonesia,ID,Unspecified,,,,0,dailbana prima pt
221957,Sahabat Mewah dan Makmur; PT,Indonesia,ID,Personal and Household Goods,https://anj-group.com/id/location-map-1,,,0,sahabat mewah dan makmur pt
221958,Putera Manunggal Perkasa; PT,Indonesia,ID,Personal and Household Goods,,,,0,putera manunggal perkasa pt
221976,Vnsteel Thang Long Coated Sheets JSC,Vietnam,VN,Industrial Metals,http://en.vnsteelthanglong.vn/,,,1,vnsteel thang long coated sheets jsc
2220100,Arta Niaga Nusantara; PT (PT ANN),Indonesia,ID,Construction and Materials,,,,0,arta niaga nusantara pt
222017,SL Steel Ship Breaking Yard,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,0,sl steel ship breaking yard
222018,Mahin Steel,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,0,mahin steel
222036,Pusaka Agro Makmur; PT,Indonesia,ID,Food and Beverage,,,,0,pusaka agro makmur pt
222037,Adhyaksa Dharmasatya; PT,Indonesia,ID,Food and Beverage,,,,0,adhyaksa dharmasatya pt
222040,Persada Kencana Prima; PT,Indonesia,ID,Food and Beverage,,,,0,persada kencana prima pt
22205,Electricity of Vietnam Group (EVN),Vietnam,VN,Utilities,http://www.evn.com.vn,,,0,electricity of vietnam group
2220585,Spin Mill Indah Industry; PT,Indonesia,ID,Personal and Household Goods,,,,0,spin mill indah industry pt
2220690,Gema Jobsker Infokom; PT,Indonesia,ID,Support Services (Industrial Goods and Services),http://jobsker.com/,,,1,gema jobsker infokom pt
2220695,PowerPac Economic Zone Pvt Ltd,Bangladesh,BD,Financial Services,https://economiczone.com/,,,0,powerpac economic zone pvt ltd
2220705,Insight Investments Management; PT,Indonesia,ID,Financial Services,https://www.insights.id/,,,0,insight investments management pt
22209,CV Dareta,Indonesia,ID,Industrial Engineering,,,,0,cv dareta
2221218,Walton Hi-Tech Industries Ltd,Bangladesh,BD,Personal and Household Goods | Automobiles and Parts,https://waltonbd.com/,BD0248WHIL02,BD0248WHIL02,1,walton hi-tech industries ltd
2221990,Dungo Reksa; PT,Indonesia,ID,Construction and Materials,http://dungoreksa.com/,,,0,dungo reksa pt
2222235,VN1 Industrial Group JSC (Cong Ty Co Phan Tap Doan Cong Nghiep VN1),Vietnam,VN,Construction and Materials,,,,0,vn1 industrial group jsc
222278,Quadra Solution; PT,Indonesia,ID,Software and Computer Services,http://www.quadras.co.id/,,,0,quadra solution pt
222280,Len Industri (Persero); PT,Indonesia,ID,Electronic and Electrical Equipment,http://www.len.co.id/,,,0,len industri  pt
222282,Superintending Co of Indonesia (Sucofindo); PT,Indonesia,ID,Support Services (Industrial Goods and Services),http://www.sucofindo.co.id,,,0,superintending co of indonesia  pt
2222855,ASM Chemical Industries Ltd,Bangladesh,BD,Chemicals,https://asmchemical.com/,,,0,asm chemical industries ltd
2222903,Dwi Guna Laksana Tbk; PT (DGL),Indonesia,ID,Mining,https://dwigunalaksana.co.id/,IDH000071802 | ID1000141302,ID1000141302,1,dwi guna laksana tbk pt
2223080,Lanmei Airlines (Cambodia) Co Ltd,Cambodia,KH,Airlines,https://www.lanmeiairlines.com/,,,1,lanmei airlines
222387,GlaxoSmithKline Bangladesh Ltd,Bangladesh,BD,Pharmaceuticals and Biotechnology,http://www.gsk.com.bd/,BD0454GLAXO1,BD0454GLAXO1,1,glaxosmithkline bangladesh ltd
2224395,Jakarta Emiten Investor Relation; PT,Indonesia,ID,Financial Services,,,,0,jakarta emiten investor relation pt
2224485,Tiga Oregon Putra; PT,Indonesia,ID,Construction and Materials,,,,0,tiga oregon putra pt
2225195,Vietnam Thai Binh Duong Group JSC (TBD Group),Vietnam,VN,Electronic and Electrical Equipment,http://www.tbdgroup.vn/en,,,0,vietnam thai binh duong group jsc
222530,Heidelberg Cement Bangladesh Ltd,Bangladesh,BD,Construction and Materials,https://www.heidelbergcementbd.com/,BD0614HBCM08,BD0614HBCM08,1,heidelberg cement bangladesh ltd
2225885,Mandiri Tunas Finance; PT,Indonesia,ID,Financial Services,https://www.mtf.co.id/,IDA0001357B3 | IDA0001357A5 | IDA0001337B5 | IDA0001337A7 | IDA0001209B6 | IDA0001209A8 | IDA0001150B2 | IDA0001150A4 | IDA0001086B8 | IDA0001002B5,IDA0001002B5,1,mandiri tunas finance pt
2226450,Mitra Baja Persada; PT,Indonesia,ID,Construction and Materials | Industrial Metals,https://www.mitrabaja.id/,,,0,mitra baja persada pt
222647,Petro Jordan Abadi; PT,Indonesia,ID,Chemicals,https://www.pja-gresik.com,,,1,petro jordan abadi pt
2226853,Hoang Quan Law Co Ltd,Vietnam,VN,Support Services (Industrial Goods and Services),http://hoangquanlaw.com.vn/,,,1,hoang quan law
222687,Dankos Laboratories Tbk; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,http://www.dankos.co.id/,,ID1000096902,1,dankos laboratories tbk pt
2226893,Crown Worldwide Ltd (Vietnam),Vietnam,VN,Industrial Transportation | Support Services (Industrial Goods and Services),https://www.crownrms.com/vn,,,1,crown worldwide ltd
2227215,Billion Industrial (Vietnam) Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,billion industrial
222730,Winmag Shoes Manufacturing Co Ltd,Cambodia,KH,Personal and Household Goods,,,,0,winmag shoes manufacturing
2227640,Rafi Enterprise,Bangladesh,BD,General Industrials | Pharmaceuticals and Biotechnology,,,,1,rafi enterprise
2227895,Agung Perdana Bulukumba; PT,Indonesia,ID,Construction and Materials,,,,0,agung perdana bulukumba pt
2228278,Jakarta Lingkar Baratsatu; PT,Indonesia,ID,Support Services (Industrial Goods and Services),https://www.jlbsatu.com,,,1,jakarta lingkar baratsatu pt
2228430,Indonesia Multi Colour Printing; PT (PT IMCP),Indonesia,ID,General Industrials | Support Services (Industrial Goods and Services),https://imcp.co.id/,,,0,indonesia multi colour printing pt
2228618,JACCS Mitra Pinasthika Mustika Finance Indonesia; PT (JACCS MPM Finance Indonesia),Indonesia,ID,Financial Services,https://mpm-finance.com,,,1,jaccs mitra pinasthika mustika finance indonesia pt
2228780,Rohul Energi Indonesia; PT,Indonesia,ID,Mining,,,,0,rohul energi indonesia pt
2228785,Almharig; PT,Indonesia,ID,Mining,,,,0,almharig pt
222887,Sumber Hasil Prima; PT,Indonesia,ID,Food and Beverage,,,,0,sumber hasil prima pt
2229565,Industrial and Infrastructure Development Finance Co Ltd (IIDFC),Bangladesh,BD,Financial Services,https://www.iidfc.com/,,,0,industrial and infrastructure development finance
222977,EK Prima Ekspor Indonesia; PT,Indonesia,ID,General Industrials | Food and Beverage | Personal and Household Goods | Retail,,,,0,ek prima ekspor indonesia pt
2229790,Dhaka Garments & Washing Ltd,Bangladesh,BD,Personal and Household Goods,,,,0,dhaka garments and washing ltd
2229885,SD Survey Firm,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,0,sd survey firm
2230,Vietnam Oil and Gas Group (PVN; Petrovietnam; formerly Vietnam National Oil and Gas Corp),Vietnam,VN,Oil and Gas,https://www.pvn.vn/sites/en/,,,0,vietnam oil and gas group (pvn petrovietnam formerly vietnam national oil and gas corp)
2230508,Maxport Ltd (Vietnam) (Cong Ty Tnhh Maxport Ltd Vietnam),Vietnam,VN,Personal and Household Goods,http://maxportlimited.com/,,,1,maxport ltd
2230568,Pou Sung Vietnam Co Ltd (Cong Ty Trach Nhiem Huu Han Pou Sung Vietnam),Vietnam,VN,Personal and Household Goods,,,,1,pou sung vietnam
2230573,Taekwang Can Tho LLC,Vietnam,VN,Personal and Household Goods,,,,1,taekwang can tho llc
2230575,Vietnam Dona Orient Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,vietnam dona orient
2230583,NV Apparel Co Ltd (Cong Ty Tnhh NV Apparel),Vietnam,VN,Personal and Household Goods,,,,1,nv apparel
2230598,Long An Garment Export JSC (Long An Export Garment; LASGE),Vietnam,VN,Personal and Household Goods,http://www.lasge.com.vn,,,1,long an garment export jsc
2230603,Eclat Vietnam Textile and Garment Co Ltd,Vietnam,VN,Personal and Household Goods,http://www.eclat.com.tw,,,1,eclat vietnam textile and garment
2230608,Promax Textile Co Ltd (Cong Ty TNHH Promax Textile Vietnam),Vietnam,VN,Personal and Household Goods,http://www.promaxtex.com/front/bin/home.phtml,,,1,promax textile
2230618,Baiksan Vietnam Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,baiksan vietnam
2230623,Ching Luh Indonesia; PT,Indonesia,ID,Personal and Household Goods,,,,1,ching luh indonesia pt
2230628,Can Sports Vietnam Co Ltd,Vietnam,VN,Personal and Household Goods,http://www.cansportsvg.com/en/,,,1,can sports vietnam
2230633,Maple Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,maple
2230643,Greentech Headgear Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,greentech headgear
2230703,Unipax Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,unipax
2230713,Tung Mung Textile Co (Vietnam) Pte Ltd,Vietnam,VN,Personal and Household Goods,,,,1,tung mung textile co pte ltd
2230743,Vietnam Chingluh Shoes Co Ltd,Vietnam,VN,Personal and Household Goods,http://www.chingluh.com,,,1,vietnam chingluh shoes
2230763,Dona Pacific (Vietnam) Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,dona pacific
2230798,Saigon Golden Prene Enterprise Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,saigon golden prene enterprise
2230808,CCH Indonesia; PT,Indonesia,ID,Personal and Household Goods,,,,1,cch indonesia pt
2230823,Hi-Tech Apparel (Cambodia) Co Ltd,Cambodia,KH,Personal and Household Goods,,,,1,hi-tech apparel
2230848,Green Vina Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,green vina
2230858,Viet Thinh Garment JSC (Cong Ty Co Phan May Viet Thinh),Vietnam,VN,Personal and Household Goods,http://vietthinh.com.vn/en/,,,1,viet thinh garment jsc
2230883,Pine Tree Company For Textile Manufacturing PSC,Jordan,JO,Personal and Household Goods,,,,1,pine tree company for textile manufacturing psc
2230903,Elite Investment Worldwide Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,elite investment worldwide
2230943,Shoetown Ligung Indonesia; PT,Indonesia,ID,Personal and Household Goods,http://stg-id.co.id,,,1,shoetown ligung indonesia pt
2230958,TMI Vietnam Co Ltd,Vietnam,VN,Personal and Household Goods | Retail,,,,1,tmi vietnam
2230963,Viet Pan Pacific Nam Dinh Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,viet pan pacific nam dinh
2230968,Dona Victor Footwear Co Ltd,Vietnam,VN,Personal and Household Goods,,,,1,dona victor footwear
2230988,Glostar Indonesia; PT,Indonesia,ID,Personal and Household Goods,,,,1,glostar indonesia pt
2230990,Tirta Sari Surya; PT (PT TSS),Indonesia,ID,Chemicals,,,,0,tirta sari surya pt
2230998,Cong Ty Tnhh Sao Khue VI Na,Vietnam,VN,Personal and Household Goods,,,,1,cong ty tnhh sao khue vi na
