QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,cName,CNRR,repriskid,RRCleaned,Rrsector,doubt,handcoded,round
30124,78,Chutex International Co. Ltd.,Vietnam,9/10/2018,2018,chutex international,,,,,0,0,0
37127,78,"Chutex International Co., Ltd.",Vietnam,11/11/2019,2019,chutex international,,,,,0,0,0
40746,78,"Chutex International Co., Ltd.",Vietnam,17/11/2020,2020,chutex international,,,,,0,0,0
12398,80,Nobland Vietnam Co. Ltd.,Vietnam,15/12/2015,2015,nobland vietnam,Nobland Vietnam Co Ltd,2450671,nobland vietnam,Personal and Household Goods,0,0,1
17845,80,Nobland Vietnam Co. Ltd.,Vietnam,29/11/2016,2016,nobland vietnam,Nobland Vietnam Co Ltd,2450671,nobland vietnam,Personal and Household Goods,0,0,1
23889,80,Nobland Vietnam Co. Ltd.,Vietnam,28/11/2017,2017,nobland vietnam,Nobland Vietnam Co Ltd,2450671,nobland vietnam,Personal and Household Goods,0,0,1
30565,80,Nobland Vietnam Co. Ltd.,Vietnam,6/11/2018,2018,nobland vietnam,Nobland Vietnam Co Ltd,2450671,nobland vietnam,Personal and Household Goods,0,0,1
37614,80,Nobland Vietnam Co. Ltd.,Vietnam,3/12/2019,2019,nobland vietnam,Nobland Vietnam Co Ltd,2450671,nobland vietnam,Personal and Household Goods,0,0,1
11342,81,"Sarah Co., Ltd.",Vietnam,13/10/2015,2015,sarah,Sarah Textile Co Ltd (Sarah International; Cong Ty Tnhh Det Sarah),2233058,sarah textile,Personal and Household Goods,0,1,2
17022,81,"Sarah Co., Ltd.",Vietnam,18/10/2016,2016,sarah,Sarah Textile Co Ltd (Sarah International; Cong Ty Tnhh Det Sarah),2233058,sarah textile,Personal and Household Goods,0,1,2
24344,81,"Sarah Co., Ltd.",Vietnam,19/12/2017,2017,sarah,Sarah Textile Co Ltd (Sarah International; Cong Ty Tnhh Det Sarah),2233058,sarah textile,Personal and Household Goods,0,1,2
38490,81,"Sarah Co., Ltd.",Vietnam,11/2/2020,2020,sarah,Sarah Textile Co Ltd (Sarah International; Cong Ty Tnhh Det Sarah),2233058,sarah textile,Personal and Household Goods,0,1,2
42186,81,"Sarah Co., Ltd.",Vietnam,28/04/2021,2021,sarah,Sarah Textile Co Ltd (Sarah International; Cong Ty Tnhh Det Sarah),2233058,sarah textile,Personal and Household Goods,0,1,2
12366,82,"Poong In Vina Co., Ltd.",Vietnam,15/12/2015,2015,poong in vina,,,,,0,0,0
18000,82,"Poong In Vina Co., Ltd.",Vietnam,20/12/2016,2016,poong in vina,,,,,0,0,0
24256,82,"Poong In Vina Co., Ltd.",Vietnam,20/12/2017,2017,poong in vina,,,,,0,0,0
37924,82,"Poong In Vina Co., Ltd.",Vietnam,2/1/2020,2020,poong in vina,,,,,0,0,0
41242,82,"Poong In Vina Co., Ltd.",Vietnam,19/01/2021,2021,poong in vina,,,,,0,0,0
9095,83,Camel Textile International Corp.(Inactive),Jordan,17/05/2015,2015,camel textile international corp,,,,,0,0,0
14706,83,Camel Textile International Corp.(Inactive),Jordan,9/5/2016,2016,camel textile international corp,,,,,0,0,0
19779,83,Camel Textile International Corp.,Jordan,24/04/2017,2017,camel textile international corp,,,,,0,0,0
26772,83,Camel Textile International Corp.,Jordan,15/04/2018,2018,camel textile international corp,,,,,0,0,0
33478,83,Camel Textile International Corp.(Inactive),Jordan,22/04/2019,2019,camel textile international corp,,,,,0,0,0
39546,83,Camel Textile International Corp.(Inactive),Jordan,28/06/2020,2020,camel textile international corp,,,,,0,0,0
8410,84,"Domex (Vietnam) Co., Ltd.",Vietnam,3/3/2015,2015,domex,,,,,0,1,0
14513,84,"Domex (Vietnam) Co., Ltd.",Vietnam,27/04/2016,2016,domex,,,,,0,1,0
19922,84,"Domex (Vietnam) Co., Ltd.",Vietnam,25/04/2017,2017,domex,,,,,0,1,0
26388,84,"Domex (Vietnam) Co., Ltd.",Vietnam,3/4/2018,2018,domex,,,,,0,1,0
33172,84,"Domex (Vietnam) Co., Ltd.",Vietnam,2/4/2019,2019,domex,,,,,0,1,0
39327,84,"Domex (Vietnam) Co., Ltd.",Vietnam,5/5/2020,2020,domex,,,,,0,1,0
42090,84,"Domex (Vietnam) Co., Ltd.",Vietnam,20/04/2021,2021,domex,,,,,0,1,0
10174,85,United Creations L.L.C.,Jordan,26/07/2015,2015,united creations llc,,,,,0,0,0
15974,85,United Creations L.L.C.,Jordan,27/07/2016,2016,united creations llc,,,,,0,0,0
20996,85,United Creations L.L.C.,Jordan,18/06/2017,2017,united creations llc,,,,,0,0,0
28493,85,United Creations L.L.C.,Jordan,17/07/2018,2018,united creations llc,,,,,0,0,0
34918,85,United Creations L.L.C.,Jordan,14/07/2019,2019,united creations llc,,,,,0,0,0
39841,85,United Creations L.L.C.,Jordan,23/08/2020,2020,united creations llc,,,,,0,0,0
12354,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,24/11/2015,2015,jiangsu jing meng vietnam,,,,,0,0,0
17853,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,6/12/2016,2016,jiangsu jing meng vietnam,,,,,0,0,0
25308,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,23/01/2018,2018,jiangsu jing meng vietnam,,,,,0,0,0
31845,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,22/01/2019,2019,jiangsu jing meng vietnam,,,,,0,0,0
38238,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,14/01/2020,2020,jiangsu jing meng vietnam,,,,,0,0,0
41727,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,4/3/2021,2021,jiangsu jing meng vietnam,,,,,0,0,0
9970,89,"O-Sung Vina Co., Ltd.",Vietnam,21/07/2015,2015,o-sung vina,,,,,0,0,0
16218,89,"O-Sung Vina Co., Ltd.",Vietnam,18/08/2016,2016,o-sung vina,,,,,0,0,0
22633,89,"O-Sung Vina Co., Ltd.",Vietnam,26/09/2017,2017,o-sung vina,,,,,0,0,0
29932,89,"O-Sung Vina Co., Ltd.",Vietnam,2/10/2018,2018,o-sung vina,,,,,0,0,0
37619,89,"O-Sung Vina Co., Ltd.",Vietnam,10/12/2019,2019,o-sung vina,,,,,0,0,0
40740,89,"O-Sung Vina Co., Ltd.",Vietnam,24/11/2020,2020,o-sung vina,,,,,0,0,0
9499,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,15/06/2015,2015,third dimension apparel llc,,,,,0,0,0
15443,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,19/06/2016,2016,third dimension apparel llc,,,,,0,0,0
22171,90,Third Dimension Apparel L.L.C.,Jordan,22/08/2017,2017,third dimension apparel llc,,,,,0,0,0
28714,90,Third Dimension Apparel L.L.C.,Jordan,12/8/2018,2018,third dimension apparel llc,,,,,0,0,0
35714,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,26/08/2019,2019,third dimension apparel llc,,,,,0,0,0
12466,91,"T & T Co., Ltd.",Vietnam,22/12/2015,2015,t and t,,,,,0,1,0
18063,91,"T & T Co., Ltd.",Vietnam,3/1/2017,2017,t and t,,,,,0,1,0
24492,91,"T & T Co., Ltd.",Vietnam,3/1/2018,2018,t and t,,,,,0,1,0
31689,91,"T & T Co., Ltd.",Vietnam,8/1/2019,2019,t and t,,,,,0,1,0
38487,91,"T & T Co., Ltd.",Vietnam,11/2/2020,2020,t and t,,,,,0,1,0
41415,91,"T & T Co., Ltd.",Vietnam,26/01/2021,2021,t and t,,,,,0,1,0
10263,93,"Shillabags International Co, Ltd.",Vietnam,4/8/2015,2015,shillabags international,Shilla Bags Vietnam,127992,shilla bags vietnam,Personal and Household Goods,0,0,2
16267,93,"Shillabags International Co, Ltd.",Vietnam,23/08/2016,2016,shillabags international,Shilla Bags Vietnam,127992,shilla bags vietnam,Personal and Household Goods,0,0,2
24037,93,"Shillabags International Co, Ltd.",Vietnam,5/12/2017,2017,shillabags international,Shilla Bags Vietnam,127992,shilla bags vietnam,Personal and Household Goods,0,0,2
38943,93,"Shillabags International Co, Ltd.",Vietnam,25/02/2020,2020,shillabags international,Shilla Bags Vietnam,127992,shilla bags vietnam,Personal and Household Goods,0,0,2
41999,93,"Shillabags International Co, Ltd.",Vietnam,6/4/2021,2021,shillabags international,Shilla Bags Vietnam,127992,shilla bags vietnam,Personal and Household Goods,0,0,2
12700,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,29/12/2015,2015,king hung garments industrial,,,,,0,0,0
19180,94,King Hung Garments Industrial Co. Ltd.,Vietnam,14/03/2017,2017,king hung garments industrial,,,,,0,0,0
28997,94,King Hung Garments Industrial Co. Ltd.,Vietnam,14/08/2018,2018,king hung garments industrial,,,,,0,0,0
36042,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,10/9/2019,2019,king hung garments industrial,,,,,0,0,0
40790,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,8/12/2020,2020,king hung garments industrial,,,,,0,0,0
8744,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,14/04/2015,2015,jung kwang vietnam,,,,,0,0,0
14412,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,4/5/2016,2016,jung kwang vietnam,,,,,0,0,0
21266,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,18/07/2017,2017,jung kwang vietnam,,,,,0,0,0
28353,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,10/7/2018,2018,jung kwang vietnam,,,,,0,0,0
34937,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,16/07/2019,2019,jung kwang vietnam,,,,,0,0,0
39836,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,18/08/2020,2020,jung kwang vietnam,,,,,0,0,0
8916,101,"Tae Young Vina Co., Ltd.",Vietnam,5/5/2015,2015,tae young vina,,,,,0,0,0
17978,101,"Tae Young Vina Co., Ltd.",Vietnam,20/12/2016,2016,tae young vina,,,,,0,0,0
25681,101,"Tae Young Vina Co., Ltd.",Vietnam,27/02/2018,2018,tae young vina,,,,,0,0,0
11279,102,"Eins Vina Co., Ltd.",Vietnam,13/10/2015,2015,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
16483,102,"Eins Vina Co., Ltd.",Vietnam,7/9/2016,2016,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
23337,102,"Eins Vina Co., Ltd.",Vietnam,31/10/2017,2017,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
29507,102,"Eins Vina Co., Ltd.",Vietnam,18/09/2018,2018,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
36568,102,"Eins Vina Co., Ltd.",Vietnam,7/10/2019,2019,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
40275,102,"Eins Vina Co., Ltd.",Vietnam,14/10/2020,2020,eins vina,Eins Vina Co Ltd,2450655,eins vina,Personal and Household Goods,0,0,1
27762,103,Jerash Garments and Fashions Manufacturing Co. Ltd (Unit 2),Jordan,24/06/2018,2018,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982,jerash garments and fashions manfacturing co,Personal and Household Goods,0,1,2
34622,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,30/06/2019,2019,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982,jerash garments and fashions manfacturing co,Personal and Household Goods,0,1,2
39646,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,19/07/2020,2020,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982,jerash garments and fashions manfacturing co,Personal and Household Goods,0,1,2
43528,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,16/08/2021,2021,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982,jerash garments and fashions manfacturing co,Personal and Household Goods,0,1,2
11714,105,"FTN Vietnam Co., Ltd.",Vietnam,27/10/2015,2015,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
17870,105,"FTN Vietnam Co., Ltd.",Vietnam,6/12/2016,2016,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
24757,105,"FTN Vietnam Co., Ltd.",Vietnam,10/1/2018,2018,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
31646,105,"FTN Vietnam Co., Ltd.",Vietnam,3/1/2019,2019,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
38000,105,"FTN Vietnam Co., Ltd.",Vietnam,2/1/2020,2020,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
41462,105,"FTN Vietnam Co., Ltd.",Vietnam,26/01/2021,2021,ftn vietnam,FTN Vietnam Co Ltd,2593465,ftn vietnam,Personal and Household Goods,0,0,1
8702,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,15/04/2015,2015,all super enterprise ltd,,,,,0,0,0
14213,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,19/04/2016,2016,all super enterprise ltd,,,,,0,0,0
20189,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,16/05/2017,2017,all super enterprise ltd,,,,,0,0,0
11701,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,21/09/2015,2015,prestige apparel manufacturing ltd. co,,,,,0,0,0
17191,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,21/09/2016,2016,prestige apparel manufacturing ltd. co,,,,,0,0,0
22166,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,27/08/2017,2017,prestige apparel manufacturing ltd. co,,,,,0,0,0
29064,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,8/8/2018,2018,prestige apparel manufacturing ltd. co,,,,,0,0,0
35951,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,9/9/2019,2019,prestige apparel manufacturing ltd. co,,,,,0,0,0
41734,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,25/02/2021,2021,prestige apparel manufacturing ltd. co,,,,,0,0,0
13114,109,Atlanta Garment Mfg. Co.,Jordan,8/12/2015,2015,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
17937,109,Atlanta Garment Mfg. Co.,Jordan,13/12/2016,2016,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
23753,109,Atlanta Garment Mfg. Co.,Jordan,19/11/2017,2017,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
30598,109,Atlanta Garment Mfg. Co.,Jordan,11/11/2018,2018,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
37014,109,Atlanta Garment Mfg. Co.,Jordan,5/11/2019,2019,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
40951,109,Atlanta Garment Mfg. Co.,Jordan,16/12/2020,2020,atlanta garment manufacturing co,Atlanta Garment Manufacturing Co LLC,2619075,atlanta garment manufacturing co llc,Personal and Household Goods | Financial Services,0,1,2
8693,110,"Green Vina Co., Ltd.",Vietnam,14/04/2015,2015,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
14679,110,"Green Vina Co., Ltd.",Vietnam,17/05/2016,2016,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
20490,110,"Green Vina Co., Ltd.",Vietnam,30/05/2017,2017,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
27347,110,"Green Vina Co., Ltd.",Vietnam,22/05/2018,2018,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
34234,110,"Green Vina Co., Ltd.",Vietnam,12/6/2019,2019,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
39458,110,"Green Vina Co., Ltd.",Vietnam,16/06/2020,2020,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
42376,110,"Green Vina Co., Ltd.",Vietnam,18/05/2021,2021,green vina,Green Vina Co Ltd,2230848,green vina,Personal and Household Goods,0,0,1
8730,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,31/03/2015,2015,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
12547,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,29/12/2015,2015,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
19048,111,Avery Dennison RIS Vietnam,Vietnam,7/3/2017,2017,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
26941,111,Avery Dennison RIS Vietnam,Vietnam,3/5/2018,2018,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
33256,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,9/4/2019,2019,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
39353,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,12/5/2020,2020,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
42431,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,25/05/2021,2021,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278,avery dennison rbis vietnam,Personal and Household Goods | Retail,0,1,2
12810,112,Casual Wear Apparel L.L.C.,Jordan,13/12/2015,2015,casual wear apparel llc,,,,,0,0,3
17838,112,Casual Wear Apparel L.L.C.,Jordan,6/12/2016,2016,casual wear apparel llc,,,,,0,0,3
23829,112,Casual Wear Apparel L.L.C.,Jordan,20/11/2017,2017,casual wear apparel llc,,,,,0,0,3
30620,112,Casual Wear Apparel L.L.C.,Jordan,18/11/2018,2018,casual wear apparel llc,,,,,0,0,3
37413,112,Casual Wear Apparel L.L.C.,Jordan,24/11/2019,2019,casual wear apparel llc,,,,,0,0,3
42375,112,Casual Wear Apparel L.L.C.,Jordan,17/05/2021,2021,casual wear apparel llc,,,,,0,0,3
14617,117,yung wah industrial (cambodia),Cambodia,19/04/2016,2016,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247,yung wah industrial,Personal and Household Goods,0,0,1
20614,117,yung wah industrial (cambodia),Cambodia,17/05/2017,2017,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247,yung wah industrial,Personal and Household Goods,0,0,1
28324,117,yung wah industrial (cambodia),Cambodia,7/6/2018,2018,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247,yung wah industrial,Personal and Household Goods,0,0,1
34090,117,yung wah industrial (cambodia),Cambodia,5/6/2019,2019,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247,yung wah industrial,Personal and Household Goods,0,0,1
8616,118,Viet Hung JSC.,Vietnam,24/03/2015,2015,viet hung jsc,,,,,0,1,0
14511,118,Viet Hung JSC.,Vietnam,5/5/2016,2016,viet hung jsc,,,,,0,1,0
20288,118,Viet Hung JSC.,Vietnam,16/05/2017,2017,viet hung jsc,,,,,0,1,0
29147,118,Viet Hung JSC.,Vietnam,21/08/2018,2018,viet hung jsc,,,,,0,1,0
35759,118,Viet Hung JSC.,Vietnam,29/08/2019,2019,viet hung jsc,,,,,0,1,0
40244,118,Viet Hung JSC.,Vietnam,7/10/2020,2020,viet hung jsc,,,,,0,1,0
13145,119,"Unison Garments Co., Ltd.",Cambodia,28/01/2016,2016,unison garments,,,,,0,0,0
9208,120,"TGMB&N Garment (Cambodia) Co.,Ltd (formerly B & N Garment (Cambodia) Co.,Ltd)",Cambodia,11/5/2015,2015,tgmb and n garment (cambodia)  (formerly b and n garment (cambodia) ),,,,,0,0,0
8514,121,"CCH TOP (VN) Co., Ltd.",Vietnam,24/03/2015,2015,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
14332,121,"CCH TOP (VN) Co., Ltd.",Vietnam,19/04/2016,2016,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
20204,121,"CCH TOP (VN) Co., Ltd.",Vietnam,16/05/2017,2017,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
27605,121,"CCH TOP (VN) Co., Ltd.",Vietnam,5/6/2018,2018,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
34355,121,"CCH TOP (VN) Co., Ltd.",Vietnam,11/6/2019,2019,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
39554,121,"CCH TOP (VN) Co., Ltd.",Vietnam,30/06/2020,2020,cch top,CCH Top (VN) Co Ltd,2233698,cch top,Personal and Household Goods,0,0,1
10373,124,"KL Texwell Vina Co., Ltd.",Vietnam,4/8/2015,2015,kl texwell vina,KL Texwell Vina Co Ltd,410362,kl texwell vina,Personal and Household Goods,0,1,1
16925,124,"KL Texwell Vina Co., Ltd.",Vietnam,4/10/2016,2016,kl texwell vina,KL Texwell Vina Co Ltd,410362,kl texwell vina,Personal and Household Goods,0,1,1
22991,124,"KL Texwell Vina Co., Ltd.",Vietnam,5/10/2017,2017,kl texwell vina,KL Texwell Vina Co Ltd,410362,kl texwell vina,Personal and Household Goods,0,1,1
19031,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,7/3/2017,2017,colltex garment mfy,,,,,0,0,0
25948,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,13/03/2018,2018,colltex garment mfy,,,,,0,0,0
33012,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,26/03/2019,2019,colltex garment mfy,,,,,0,0,0
39310,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,5/5/2020,2020,colltex garment mfy,,,,,0,0,0
42009,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,14/04/2021,2021,colltex garment mfy,,,,,0,0,0
12185,126,Needle Craft for clothing industry,Jordan,21/10/2015,2015,needle craft for clothing industry,,,,,0,0,0
