SI Month,Fty Country (COO),Factory Abbr,INTL/NA,Mkt Region,Market,GBU (PPM),Line Plan Business (PPM),Order#,PO Ln#,Style,Gender (PPM),Wid/Col (2),Quantity,Ship Mode,Release Date,Customer Target XFD (CTXFD),NB Requested XFD (NBRXFD),Orig Fact Cfm XFD (OCXFD),NB Curr Req XFD,Vendor Current Req XFD,Curr Fact Cfm XFD (CCXFD),SI Date,Act XFD,ETA,Line Status,Historical Reason Codes,Item,Model#,PO Identifier,Reason For Delay,Reason Remark,Copy From Orig.PO,Start Production Dt,Customer Request Date,Original Customer Target XFD (OCTXFD),Current Customer Target XFD (CCTXFD),Exp XFD,SI Comment,SI vs NBRXFD,SI vs NBRXFD Early/On-time/Late,SI vs NBRXFD On-time/Late Only,NB Req Late Category,SI vs OCXFD,SI vs OCXFD Early/On-time/Late,SI vs OCXFD On-time/Late Only,Orig Conf Late Category,SI vs CTXFD,SI vs CTXFD Early/On-time/Late,SI vs CXTFD On-time/Late Only,Customer Target Late Category,Air Freight Code,Confirmed FCA,Customer PO,Booking Request Send Date,Historical Reason Remarks,Production Complete Date,Intro Date (PPM),Intro Pd (PPM),SI vs CTXFD On-time/Late Only,Receipt Date,Customer Code,Local Style Description,Supplier Model No,Product Life,Local Segment,Made / Purchased,SMU?,Wid/Col,Feature Technology,World Trade Commodity,World Trade Country Code,Local Product Group Minor,Local Product Minor,Product Display Name,Closure Type
2022/08,CHINA,CJ,INTL,EMEA,ITALY,Lifestyle,Lifestyle,7382907,7382907-1,MS237CA,Mens,D,168,Sea,6/23/2022,9/26/2022,9/6/2022,9/6/2022,9/6/2022,9/6/2022,9/6/2022,9/2/2022,9/15/2022,9/6/2022,Received,"CDVC,CDBOK,NBPRC,NBLL",Make To Order,MS_WS237V1,,CDVC,,,8/19/2022,9/26/2022,9/26/2022,9/26/2022,9/15/2022,,-4,Early,On-time,On-time,-4,Early,On-time,On-time,-24,Early,On-time,On-time,,$15.29,,7/30/2022,,9/1/2022,6/25/2021,2021-S1,On-time,10/17/2022,,,,,,,,D,"No Feature, No Technology",,,081,Mens Athleisure,237,Lace
2023/02,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7385484,7385484-1,URAINECA,Unisex,SW,"1,248",Sea,6/21/2022,12/8/2022,12/6/2022,12/6/2022,12/6/2022,2/28/2023,2/28/2023,2/23/2023,3/7/2023,2/28/2023,Received,"CDVC,CDBOK,CDMHLD,CDBOK,NBPRC,NBLL",Select Account Futures,URAINV1,S123 - 1,CDVC,20221118 email,,2/20/2023,12/8/2022,12/8/2022,12/8/2022,3/7/2023,CDMHLD,79,On-time,On-time,On-time,79,On-time,On-time,On-time,77,On-time,On-time,On-time,,$30.91,NBJ-1128760,3/2/2023,20221118 email,2/22/2023,1/2/2023,2023-S2,On-time,3/18/2023,FE980120,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2023/02,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7385485,7385485-1,URAINECB,Unisex,SW,924,Sea,6/21/2022,12/8/2022,12/6/2022,12/6/2022,12/6/2022,2/28/2023,2/28/2023,2/23/2023,3/7/2023,2/28/2023,Received,"CDVC,CDBOK,CDMHLD,CDBOK,NBPRC,NBLL",Select Account Futures,URAINV1,S123 - 1,CDVC,20221118 email,,2/20/2023,12/8/2022,12/8/2022,12/8/2022,3/7/2023,CDMHLD,79,On-time,On-time,On-time,79,On-time,On-time,On-time,77,On-time,On-time,On-time,,$30.91,NBJ-1128761,3/2/2023,20221118 email,2/22/2023,1/2/2023,2023-S2,On-time,3/18/2023,FE980120,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/10,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7385486,7385486-1,URAINXAC,Unisex,SW,876,Sea,6/21/2022,11/4/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/8/2022,11/1/2022,Received,"CDBOK,NBPRC,NBLL",Select Account Futures,URAINXV1,S123 - 1,CDBOK,,,10/31/2022,11/4/2022,11/4/2022,11/4/2022,11/8/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-3,Early,On-time,On-time,,$40.83,NBJ-1128762,10/11/2022,,11/1/2022,1/1/2023,2023-S1,On-time,11/19/2022,FE980120,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/10,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7385487,7385487-1,URAINXAN,Unisex,SW,792,Sea,6/21/2022,11/4/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/1/2022,11/8/2022,11/1/2022,Received,"CDBOK,NBPRC,NBLL",Select Account Futures,URAINXV1,S123 - 1,CDBOK,,,10/31/2022,11/4/2022,11/4/2022,11/4/2022,11/8/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-3,Early,On-time,On-time,,$41.36,NBJ-1128763,10/11/2022,,11/1/2022,1/1/2023,2023-S1,On-time,11/19/2022,FE980120,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/09,CHINA,CJ,INTL,EMEA,UNITED KINGDOM,Lifestyle,Lifestyle,7387713,7387713-1,URAINAL,Mens,SW,378,Sea,6/16/2022,9/30/2022,9/30/2022,9/30/2022,9/30/2022,9/30/2022,9/30/2022,9/28/2022,10/17/2022,9/30/2022,Received,"CDVC,CDBOK,NBPRC",Make To Order,URAINV1,,CDVC,,,9/26/2022,9/30/2022,9/30/2022,9/30/2022,10/17/2022,,-2,Early,On-time,On-time,-2,Early,On-time,On-time,-2,Early,On-time,On-time,,$31.81,,8/12/2022,,9/27/2022,11/1/2023,2023-S2,On-time,11/18/2022,,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C81,Mens Sport Lifestyle,Rainier,Lace
2022/08,CHINA,CJ,INTL,EMEA,POLAND,Lifestyle,Lifestyle,7387919,7387919-1,MS237CA,Mens,D,"3,468",Sea,6/23/2022,9/26/2022,9/6/2022,9/6/2022,9/6/2022,9/6/2022,9/6/2022,9/2/2022,9/13/2022,9/6/2022,Received,"CDVC,CDBOK,NBPRC,NBLL",Make To Order,MS_WS237V1,,CDVC,,,8/19/2022,9/26/2022,9/26/2022,9/26/2022,9/13/2022,,-4,Early,On-time,On-time,-4,Early,On-time,On-time,-24,Early,On-time,On-time,,$15.29,,7/30/2022,,9/1/2022,6/25/2021,2021-S1,On-time,10/15/2022,,,,,,,,D,"No Feature, No Technology",,,081,Mens Athleisure,237,Lace
2022/10,CHINA,CJ,INTL,APAC,SOUTH AFRICA,Lifestyle,Lifestyle,7390262,7390262-1,URAINECA,Unisex,SW,144,Sea,6/21/2022,10/24/2022,10/24/2022,10/24/2022,10/24/2022,10/24/2022,10/24/2022,10/24/2022,11/4/2022,10/24/2022,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,URAINV1,S123 - 1,CDVC,,,10/20/2022,10/24/2022,10/24/2022,10/24/2022,11/4/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$30.91,P033592,9/13/2022,,10/22/2022,1/2/2023,2023-S2,On-time,11/12/2022,FE980670,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/11,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7390629,7390629-1,URAINECA,Unisex,SW,144,Sea,6/21/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/30/2022,11/28/2022,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,URAINV1,S123 - 1,CDVC,,,11/24/2022,11/28/2022,11/28/2022,11/28/2022,11/30/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$30.91,2206548,10/20/2022,,11/28/2022,1/2/2023,2023-S2,On-time,12/10/2022,FE981300,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/11,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7390630,7390630-1,URAINECB,Unisex,SW,144,Sea,6/21/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/28/2022,11/30/2022,11/28/2022,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,URAINV1,S123 - 1,CDVC,,,11/24/2022,11/28/2022,11/28/2022,11/28/2022,11/30/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$30.91,2206549,10/20/2022,,11/28/2022,1/2/2023,2023-S2,On-time,12/10/2022,FE981300,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/10,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7390631,7390631-1,URAINXAC,Unisex,SW,144,Sea,6/21/2022,9/19/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/13/2022,10/11/2022,Received,"CDVC,CDBOK,NBPRC,SPA",Select Account Futures,URAINXV1,S123 - 1,CDVC,,,10/6/2022,9/19/2022,9/19/2022,9/19/2022,10/13/2022,NBLL,0,On-time,On-time,On-time,0,On-time,On-time,On-time,22,Late,Late,New Balance,,$40.83,2206550,8/31/2022,,10/10/2022,1/1/2023,2023-S1,Late,10/22/2022,FE981300,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/10,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7390632,7390632-1,URAINXAN,Unisex,SW,144,Sea,6/21/2022,9/19/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/13/2022,10/11/2022,Received,"CDVC,CDBOK,NBPRC,SPA",Select Account Futures,URAINXV1,S123 - 1,CDVC,,,10/6/2022,9/19/2022,9/19/2022,9/19/2022,10/13/2022,NBLL,0,On-time,On-time,On-time,0,On-time,On-time,On-time,22,Late,Late,New Balance,,$41.36,2206551,8/31/2022,,10/10/2022,1/1/2023,2023-S1,Late,10/22/2022,FE981300,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/08,CHINA,CJ,INTL,EMEA,SERBIA,Lifestyle,Lifestyle,7391728,7391728-1,MS237CC,Mens,D,954,Sea,6/22/2022,9/5/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,8/30/2022,9/2/2022,9/1/2022,Received,"CDVC,CDBOK,NBLL",Futures Only,MS_WS237V1,S123 - 1,CDVC,,,8/29/2022,9/5/2022,9/5/2022,9/5/2022,9/2/2022,,-2,Early,On-time,On-time,-2,Early,On-time,On-time,-6,Early,On-time,On-time,,$15.29,SVQ1230228,8/1/2022,,8/30/2022,11/25/2021,2021-S1,On-time,9/10/2022,FE981520,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,237,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392312,7392312-1,MS327FE,Mens,D,360,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,2,Late,Late,Material,0,On-time,On-time,On-time,-23,Early,On-time,On-time,,$16.00,1238214,8/1/2022,"LongJohn(cn) eta:8/11,Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",8/31/2022,12/1/2020,2021-S1,On-time,9/24/2022,FE981389,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392313,7392313-1,MS327LAB,Mens,D,360,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,8/30/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,NBPRC,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,0,On-time,On-time,On-time,-2,Early,On-time,On-time,-25,Early,On-time,On-time,,$17.24,1238215,8/1/2022,"LongJohn(cn) eta:8/11,LongJohn(CN) eta:8/11",8/30/2022,1/1/2024,2020-Q2,On-time,9/24/2022,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392506,7392506-1,MS327FE,Mens,D,198,Sea,6/24/2022,9/24/2022,8/30/2022,9/2/2022,8/30/2022,9/2/2022,9/2/2022,9/2/2022,9/16/2022,9/2/2022,Received,"CDBOK,NBMLT,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDBOK,"Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,NBMLT,3,Late,Late,Material,0,On-time,On-time,On-time,-22,Early,On-time,On-time,,$16.00,1238443,8/1/2022,"Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",9/1/2022,12/1/2020,2021-S1,On-time,9/24/2022,FE981389,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392508,7392508-1,MS327FE,Mens,D,144,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,2,Late,Late,Material,0,On-time,On-time,On-time,-23,Early,On-time,On-time,,$16.00,1238445,8/1/2022,"LongJohn(cn) eta:8/11,Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",8/31/2022,12/1/2020,2021-S1,On-time,9/24/2022,FE981389,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392516,7392516-1,MS327LAB,Mens,D,324,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,8/30/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,NBPRC,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,0,On-time,On-time,On-time,-2,Early,On-time,On-time,-25,Early,On-time,On-time,,$17.24,1238454,8/1/2022,"LongJohn(cn) eta:8/11,LongJohn(CN) eta:8/11",8/30/2022,1/1/2024,2020-Q2,On-time,9/24/2022,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392517,7392517-1,MS327FE,Mens,D,540,Sea,6/24/2022,9/24/2022,8/30/2022,9/2/2022,8/30/2022,9/2/2022,9/2/2022,9/2/2022,9/16/2022,9/2/2022,Received,"CDBOK,NBMLT,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDBOK,"Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,NBMLT,3,Late,Late,Material,0,On-time,On-time,On-time,-22,Early,On-time,On-time,,$16.00,1238453,8/1/2022,"Godspeed(tw) etd:7/22, eta:8/12; LongJohn(CN) eta:",9/1/2022,12/1/2020,2021-S1,On-time,9/24/2022,FE981389,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392519,7392519-1,MS327LAB,Mens,D,144,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,8/30/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,NBPRC,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,0,On-time,On-time,On-time,-2,Early,On-time,On-time,-25,Early,On-time,On-time,,$17.24,1238456,8/1/2022,"LongJohn(cn) eta:8/11,LongJohn(CN) eta:8/11",8/30/2022,1/1/2024,2020-Q2,On-time,9/24/2022,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2022/08,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392526,7392526-1,MS327LAB,Mens,D,480,Sea,6/24/2022,9/24/2022,8/30/2022,9/1/2022,9/1/2022,9/1/2022,9/1/2022,8/30/2022,9/16/2022,9/1/2022,Received,"CDVC,CDBOK,NBPRC,FDMAT,NBLL",Futures Only,MS_WS327V1,S123 - 1,CDVC,LongJohn(cn) eta:8/11,,8/29/2022,9/24/2022,9/24/2022,9/24/2022,9/16/2022,FDMAT,0,On-time,On-time,On-time,-2,Early,On-time,On-time,-25,Early,On-time,On-time,,$17.24,1238463,8/1/2022,"LongJohn(cn) eta:8/11,LongJohn(CN) eta:8/11",8/30/2022,1/1/2024,2020-Q2,On-time,9/24/2022,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2022/10,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392615,7392615-1,URAINXAC,Unisex,SW,588,Sea,6/21/2022,10/7/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/25/2022,10/11/2022,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,URAINXV1,S123 - 1,CDVC,,,10/6/2022,10/7/2022,10/7/2022,10/7/2022,10/25/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,4,On-time,On-time,On-time,,$40.83,F2301018,9/19/2022,,10/10/2022,1/1/2023,2023-S1,On-time,11/5/2022,FE981351,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/10,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7392616,7392616-1,URAINXAN,Unisex,SW,588,Sea,6/21/2022,10/7/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/11/2022,10/25/2022,10/11/2022,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,URAINXV1,S123 - 1,CDVC,,,10/6/2022,10/7/2022,10/7/2022,10/7/2022,10/25/2022,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,4,On-time,On-time,On-time,,$41.36,F2301019,9/19/2022,,10/10/2022,1/1/2023,2023-S1,On-time,11/5/2022,FE981351,,,,,P,,D,"GORE-TEX, No Technology, Vibram Outsole",,,419,Unisex Lifestyle,RAINIER GTX,Lace
2022/09,CHINA,CJ,NA,NORTH AMERICA,UNITED STATES,Lifestyle,Lifestyle,7392751,7392751-1,URAINECA,Unisex,SW,"1,602",Sea,6/21/2022,9/17/2022,9/6/2022,9/30/2022,9/30/2022,9/30/2022,9/30/2022,9/29/2022,10/14/2022,1/6/2023,Received,"CDVC,CDBOK,NBPRC,NBMLT,FDMAT,NBLL",Select Account Futures,URAINV1,,CDVC,"Polar etd:8/11, eta:8/24, TLC etd 8/19, eta:9/9",,9/8/2022,,9/17/2022,9/17/2022,10/14/2022,NBMLT,23,Late,Late,Material,-1,Early,On-time,On-time,12,Late,Late,Material,,$30.91,,8/24/2022,"Polar etd:8/11, eta:8/24, TLC etd 8/19, eta:9/9",9/28/2022,1/2/2023,2023-S2,Late,12/20/2022,,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/09,CHINA,CJ,NA,NORTH AMERICA,UNITED STATES,Lifestyle,Lifestyle,7392753,7392753-1,URAINECB,Unisex,SW,"1,146",Sea,6/21/2022,9/17/2022,9/6/2022,9/23/2022,9/23/2022,9/23/2022,9/23/2022,9/22/2022,9/26/2022,11/7/2022,Received,"CDVC,CDBOK,NBPRC,FDMAT,NBMLT,FDMAT,NBLL",Select Account Futures,URAINV1,,CDVC,"TLC etd 8/12, eta:9/2,Polar etd:8/8, eta:8/19",,9/8/2022,,9/17/2022,9/17/2022,9/26/2022,FDMAT,16,Late,Late,Material,-1,Early,On-time,On-time,5,On-time,On-time,On-time,,$30.91,,8/24/2022,"TLC etd 8/12, eta:9/2,Polar etd:8/8, eta:8/19,Polar etd:8/11, eta:8/24, TLC etd 8/12, eta:9/2",9/21/2022,1/2/2023,2023-S2,On-time,11/2/2022,,,,,,P,,D,"No Technology, Vibram Outsole",,,419,Unisex Lifestyle,Rainier,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400722,7400722-1,M5740GXA,Mens,SW,168,Sea,6/30/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/26/2022,10/4/2022,9/27/2022,Received,"CDVC,CDBOK,NBPRC",,M_W5740V1,S123 - 1,CDVC,,,9/23/2022,9/27/2022,9/27/2022,9/27/2022,10/4/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$38.96,NBJ-1127766F,8/15/2022,,9/26/2022,11/25/2022,2022-S2,On-time,10/15/2022,FE980120,,,,,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,57/40,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400723,7400723-1,M5740GXB,Mens,SW,228,Sea,6/30/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/26/2022,10/4/2022,9/27/2022,Received,"CDVC,CDBOK,NBPRC",,M_W5740V1,S123 - 1,CDVC,,,9/23/2022,9/27/2022,9/27/2022,9/27/2022,10/4/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$39.04,NBJ-1127767F,8/15/2022,,9/26/2022,11/25/2022,2022-S2,On-time,10/15/2022,FE980120,,,,,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,57/40,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400724,7400724-1,M5740GXB,Mens,SW,144,Sea,6/30/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/26/2022,10/4/2022,9/27/2022,Received,"CDVC,CDBOK,NBPRC",,M_W5740V1,S123 - 1,CDVC,,,9/23/2022,9/27/2022,9/27/2022,9/27/2022,10/4/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$39.04,NBJ-1127768F,8/15/2022,,9/26/2022,11/25/2022,2022-S2,On-time,10/15/2022,FE980120,,,,,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,57/40,Lace
2022/07,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400725,7400725-1,UXC72FL,Mens,D,144,Sea,6/30/2022,7/1/2022,7/1/2022,7/29/2022,7/1/2022,7/29/2022,7/29/2022,7/29/2022,8/9/2022,7/29/2022,Received,"CDVC,CDBOK,CDCR",,UXC72V1,S123 - 1,CDVC,Change market from SG to JPN,,7/23/2022,7/1/2022,7/1/2022,7/1/2022,8/9/2022,CDCR,28,On-time,On-time,On-time,0,On-time,On-time,On-time,28,On-time,On-time,On-time,,$19.92,NBJ-1127769F,7/25/2022,Change market from SG to JPN,7/28/2022,7/22/2022,2022-S2,On-time,8/20/2022,FE980120,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,XC-72,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400726,7400726-1,UXC72GCG,Mens,D,576,Sea,6/30/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/26/2022,10/4/2022,9/27/2022,Received,"CDVC,CDBOK,NBPRC",Futures Only,XC72,S123 - 1,CDVC,,,9/23/2022,9/27/2022,9/27/2022,9/27/2022,10/4/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$27.72,NBJ-1127770F,8/15/2022,,9/26/2022,11/1/2022,2022-S2,On-time,10/15/2022,FE980120,復古鞋,XC72,0 - Normal,Lifestyle,P,,D,"GORE-TEX, No Technology",,,A33,General Total Lifestyle,XC72,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400727,7400727-1,UXC72GCG,Mens,D,312,Sea,6/30/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/27/2022,9/26/2022,10/4/2022,9/27/2022,Received,"CDVC,CDBOK,NBPRC",Futures Only,XC72,S123 - 1,CDVC,,,9/23/2022,9/27/2022,9/27/2022,9/27/2022,10/4/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$27.72,NBJ-1127771F,8/15/2022,,9/26/2022,11/1/2022,2022-S2,On-time,10/15/2022,FE980120,復古鞋,XC72,0 - Normal,Lifestyle,P,,D,"GORE-TEX, No Technology",,,A33,General Total Lifestyle,XC72,Lace
2022/07,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400728,7400728-1,UXC72IA,Mens,SW,324,Sea,6/30/2022,7/1/2022,7/1/2022,7/29/2022,7/1/2022,7/29/2022,7/29/2022,7/29/2022,8/9/2022,7/29/2022,Received,"CDVC,CDBOK,CDCR",Futures Only,UXC72V1,S123 - 1,CDVC,Change market from SG to JPN,,7/23/2022,7/1/2022,7/1/2022,7/1/2022,8/9/2022,CDCR,28,On-time,On-time,On-time,0,On-time,On-time,On-time,28,On-time,On-time,On-time,,$20.92,NBJ-1127772F,7/25/2022,Change market from SG to JPN,7/28/2022,9/1/2022,2022-S2,On-time,8/20/2022,FE980120,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,XC-72,Lace
2022/09,CHINA,CJ,INTL,JAPAN,JAPAN,Lifestyle,Lifestyle,7400729,7400729-1,UXC72MA,Mens,D,216,Sea,6/30/2022,9/15/2022,9/15/2022,9/15/2022,9/15/2022,9/15/2022,9/15/2022,9/14/2022,9/20/2022,9/15/2022,Received,"CDVC,CDBOK",Futures Only,UXC72V1,S123 - 1,CDVC,,,9/9/2022,9/15/2022,9/15/2022,9/15/2022,9/20/2022,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$19.41,NBJ-1127773F,8/15/2022,,9/13/2022,,2022-S2,On-time,10/1/2022,FE980120,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,XC-72,Lace
