QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
12547,Vietnam,2015,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
19048,Vietnam,2017,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
26941,Vietnam,2018,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
33256,Vietnam,2019,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
39353,Vietnam,2020,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
42431,Vietnam,2021,111,adidas,decathlon,nike,,,,58.0,17.0,36.0
12810,Jordan,2015,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
17838,Jordan,2016,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
23829,Jordan,2017,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
30620,Jordan,2018,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
37413,Jordan,2019,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
42375,Jordan,2021,112,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
8212,Jordan,2015,112,,,,,,,-1.0,-1.0,-1.0
14617,Cambodia,2016,117,,,,,,,-1.0,-1.0,-1.0
20614,Cambodia,2017,117,,,,,,,-1.0,-1.0,-1.0
28324,Cambodia,2018,117,,,,,,,-1.0,-1.0,-1.0
34090,Cambodia,2019,117,,,,,,,-1.0,-1.0,-1.0
8616,Vietnam,2015,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
14511,Vietnam,2016,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
20288,Vietnam,2017,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
29147,Vietnam,2018,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
35759,Vietnam,2019,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
40244,Vietnam,2020,118,levis,abercrombie & fitch,uniqlo,,,,47.0,14.0,29.0
13145,Cambodia,2016,119,,,,,,,-1.0,-1.0,-1.0
9208,Cambodia,2015,120,,,,,,,-1.0,-1.0,-1.0
8514,Vietnam,2015,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
14332,Vietnam,2016,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
20204,Vietnam,2017,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
27605,Vietnam,2018,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
34355,Vietnam,2019,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
39554,Vietnam,2020,121,nike,columbia,imperial headwear,,,,36.0,22.0,-1.0
10373,Vietnam,2015,124,target,carter's,kohl's,,,,35.0,-1.0,8.0
16925,Vietnam,2016,124,target,carter's,kohl's,,,,35.0,-1.0,8.0
22991,Vietnam,2017,124,target,carter's,kohl's,,,,35.0,-1.0,8.0
19031,Vietnam,2017,125,macys,gap,,,,,18.0,54.0,-1.0
25948,Vietnam,2018,125,macys,gap,,,,,18.0,54.0,-1.0
33012,Vietnam,2019,125,macys,gap,,,,,18.0,54.0,-1.0
39310,Vietnam,2020,125,macys,gap,,,,,18.0,54.0,-1.0
42009,Vietnam,2021,125,macys,gap,,,,,18.0,54.0,-1.0
12185,Jordan,2015,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
17070,Jordan,2016,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
22432,Jordan,2017,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
30097,Jordan,2018,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
36658,Jordan,2019,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
41776,Jordan,2021,126,under armour,american eagle,spider,0.0,1.0,0.0,22.0,15.0,-1.0
18797,Vietnam,2017,129,bcbg maxazria inc,charming shoppes inc.,american eagle,,,,-1.0,-1.0,15.0
8700,Vietnam,2015,130,reebok,walmart,sears,,,,58.0,25.0,-1.0
13942,Vietnam,2016,130,reebok,walmart,sears,,,,58.0,25.0,-1.0
19412,Vietnam,2017,130,reebok,walmart,sears,,,,58.0,25.0,-1.0
9528,Haiti,2015,131,fishman & tobin,,,,,,-1.0,-1.0,-1.0
14355,Haiti,2016,131,fishman & tobin,,,,,,-1.0,-1.0,-1.0
20283,Haiti,2017,131,fishman & tobin,,,,,,-1.0,-1.0,-1.0
26812,Haiti,2018,131,fishman & tobin,,,,,,-1.0,-1.0,-1.0
34959,Haiti,2019,131,fishman & tobin,,,,,,-1.0,-1.0,-1.0
12195,Haiti,2015,139,,,,,,,-1.0,-1.0,-1.0
8214,Haiti,2015,139,,,,,,,-1.0,-1.0,-1.0
12614,Jordan,2015,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
17509,Jordan,2016,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
23415,Jordan,2017,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
30206,Jordan,2018,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
36776,Jordan,2019,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
42560,Jordan,2021,141,jones apparel,,,0.0,,,-1.0,-1.0,-1.0
10050,Haiti,2015,142,hanesbrands,old navy,,,,,-1.0,54.0,-1.0
15415,Haiti,2016,142,hanesbrands,old navy,,,,,-1.0,54.0,-1.0
20584,Haiti,2017,142,hanesbrands,old navy,,,,,-1.0,54.0,-1.0
27782,Haiti,2018,142,hanesbrands,old navy,,,,,-1.0,54.0,-1.0
34810,Haiti,2019,142,hanesbrands,old navy,,,,,-1.0,54.0,-1.0
10013,Haiti,2015,143,under armour,old navy,hanesbrands,,,,22.0,54.0,-1.0
15274,Haiti,2016,143,under armour,old navy,hanesbrands,,,,22.0,54.0,-1.0
20298,Haiti,2017,143,under armour,old navy,hanesbrands,,,,22.0,54.0,-1.0
27874,Haiti,2018,143,under armour,old navy,hanesbrands,,,,22.0,54.0,-1.0
35462,Haiti,2019,143,under armour,old navy,hanesbrands,,,,22.0,54.0,-1.0
12715,Haiti,2015,147,,,,,,,-1.0,-1.0,-1.0
10955,Vietnam,2015,148,nike,pvh,sumitomo,,,,36.0,-1.0,-1.0
16554,Vietnam,2016,148,nike,pvh,sumitomo,,,,36.0,-1.0,-1.0
23098,Vietnam,2017,148,nike,pvh,sumitomo,,,,36.0,-1.0,-1.0
13573,Vietnam,2016,154,tommy hilfiger,nike,ralph lauren,,,,38.0,36.0,14.0
18631,Vietnam,2017,154,tommy hilfiger,nike,ralph lauren,,,,38.0,36.0,14.0
25542,Vietnam,2018,154,tommy hilfiger,nike,ralph lauren,,,,38.0,36.0,14.0
39609,Vietnam,2020,154,tommy hilfiger,nike,ralph lauren,,,,38.0,36.0,14.0
9229,Vietnam,2015,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
15706,Vietnam,2016,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
22425,Vietnam,2017,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
30084,Vietnam,2018,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
37206,Vietnam,2019,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
41045,Vietnam,2021,155,nike,carter's,columbia,,,,36.0,-1.0,22.0
14271,Vietnam,2016,158,h&m,target,perry ellis,,,,55.0,35.0,-1.0
19763,Vietnam,2017,158,h&m,target,perry ellis,,,,55.0,35.0,-1.0
26790,Vietnam,2018,158,h&m,target,perry ellis,,,,55.0,35.0,-1.0
34164,Vietnam,2019,158,h&m,target,perry ellis,,,,55.0,35.0,-1.0
39446,Vietnam,2020,158,h&m,target,perry ellis,,,,55.0,35.0,-1.0
8732,Vietnam,2015,163,llbean,nike,north face,,,,-1.0,36.0,46.0
14719,Vietnam,2016,163,llbean,nike,north face,,,,-1.0,36.0,46.0
23755,Vietnam,2017,163,llbean,nike,north face,,,,-1.0,36.0,46.0
8297,Vietnam,2015,164,kohl's,walmart,target,,,,8.0,25.0,35.0
14021,Vietnam,2016,164,kohl's,walmart,target,,,,8.0,25.0,35.0
19589,Vietnam,2017,164,kohl's,walmart,target,,,,8.0,25.0,35.0
26096,Vietnam,2018,164,kohl's,walmart,target,,,,8.0,25.0,35.0
33546,Vietnam,2019,164,kohl's,walmart,target,,,,8.0,25.0,35.0
39332,Vietnam,2020,164,kohl's,walmart,target,,,,8.0,25.0,35.0
42161,Vietnam,2021,164,kohl's,walmart,target,,,,8.0,25.0,35.0
8286,Vietnam,2015,165,dillards,tmw,jc penney,,,,11.0,-1.0,16.0
13857,Vietnam,2016,165,dillards,tmw,jc penney,,,,11.0,-1.0,16.0
19835,Vietnam,2017,165,dillards,tmw,jc penney,,,,11.0,-1.0,16.0
26409,Vietnam,2018,165,dillards,tmw,jc penney,,,,11.0,-1.0,16.0
9748,Vietnam,2015,166,victoria secret,walmart,gap,,,,-1.0,25.0,54.0
17467,Vietnam,2016,166,victoria secret,walmart,gap,,,,-1.0,25.0,54.0
23932,Vietnam,2017,166,victoria secret,walmart,gap,,,,-1.0,25.0,54.0
38252,Vietnam,2020,166,victoria secret,walmart,gap,,,,-1.0,25.0,54.0
41026,Vietnam,2020,166,victoria secret,walmart,gap,,,,-1.0,25.0,54.0
11700,Vietnam,2015,167,kohl's,h&m,target,,,,8.0,55.0,35.0
17316,Vietnam,2016,167,kohl's,h&m,target,,,,8.0,55.0,35.0
23291,Vietnam,2017,167,kohl's,h&m,target,,,,8.0,55.0,35.0
30374,Vietnam,2018,167,kohl's,h&m,target,,,,8.0,55.0,35.0
37201,Vietnam,2019,167,kohl's,h&m,target,,,,8.0,55.0,35.0
40873,Vietnam,2020,167,kohl's,h&m,target,,,,8.0,55.0,35.0
8608,Jordan,2015,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
13698,Jordan,2016,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
18876,Jordan,2017,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
25979,Jordan,2018,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
32782,Jordan,2019,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
39086,Jordan,2020,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1.0,-1.0,-1.0
11228,Vietnam,2015,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
16984,Vietnam,2016,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
23319,Vietnam,2017,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
30470,Vietnam,2018,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
36836,Vietnam,2019,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
40572,Vietnam,2020,169,pvh,sanmar,walmart,,,,-1.0,-1.0,25.0
9529,Haiti,2015,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
15413,Haiti,2016,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
22280,Haiti,2017,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
30559,Haiti,2018,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
36006,Haiti,2019,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
41740,Haiti,2021,171,champro sport,mip,american textiles,,,,-1.0,-1.0,-1.0
10369,Vietnam,2015,173,walmart,mast,,,,,25.0,-1.0,-1.0
16378,Vietnam,2016,173,walmart,mast,,,,,25.0,-1.0,-1.0
23049,Vietnam,2017,173,walmart,mast,,,,,25.0,-1.0,-1.0
8446,Jordan,2015,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
13763,Jordan,2016,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
18525,Jordan,2017,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
24718,Jordan,2018,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
31895,Jordan,2019,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
38638,Jordan,2020,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
42610,Jordan,2021,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1.0,-1.0,25.0
10187,Haiti,2015,175,gildan,,,,,,33.0,-1.0,-1.0
16009,Haiti,2016,175,gildan,,,,,,33.0,-1.0,-1.0
21249,Haiti,2017,175,gildan,,,,,,33.0,-1.0,-1.0
29461,Haiti,2018,175,gildan,,,,,,33.0,-1.0,-1.0
37275,Haiti,2019,175,gildan,,,,,,33.0,-1.0,-1.0
8191,Haiti,2015,175,,,,,,,-1.0,-1.0,-1.0
11060,Jordan,2015,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
16678,Jordan,2016,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
21695,Jordan,2017,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
29455,Jordan,2018,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
35754,Jordan,2019,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
40926,Jordan,2020,177,academy,rocky,dick's,0.0,0.0,1.0,-1.0,-1.0,12.0
9859,Jordan,2015,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
15973,Jordan,2016,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
21091,Jordan,2017,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
27456,Jordan,2018,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
35215,Jordan,2019,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
39818,Jordan,2020,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
43590,Jordan,2021,178,jc penney,pvh,lauren,0.0,1.0,1.0,16.0,-1.0,14.0
27524,Vietnam,2018,180,disney,gap,,,,,-1.0,54.0,-1.0
36849,Vietnam,2019,180,disney,gap,,,,,-1.0,54.0,-1.0
40558,Vietnam,2020,180,disney,gap,,,,,-1.0,54.0,-1.0
8934,Vietnam,2015,181,columbia,adidas,puma,,,,22.0,58.0,56.0
15528,Vietnam,2016,181,columbia,adidas,puma,,,,22.0,58.0,56.0
21145,Vietnam,2017,181,columbia,adidas,puma,,,,22.0,58.0,56.0
28704,Vietnam,2018,181,columbia,adidas,puma,,,,22.0,58.0,56.0
34928,Vietnam,2019,181,columbia,adidas,puma,,,,22.0,58.0,56.0
39861,Vietnam,2020,181,columbia,adidas,puma,,,,22.0,58.0,56.0
20263,Vietnam,2017,182,lane bryan,chico's,tilly's,,,,-1.0,11.0,-1.0
30544,Vietnam,2018,182,lane bryan,chico's,tilly's,,,,-1.0,11.0,-1.0
37661,Vietnam,2019,182,lane bryan,chico's,tilly's,,,,-1.0,11.0,-1.0
41051,Vietnam,2020,182,lane bryan,chico's,tilly's,,,,-1.0,11.0,-1.0
12771,Vietnam,2016,183,llbean,rei,,,,,-1.0,-1.0,-1.0
21067,Vietnam,2017,183,llbean,rei,,,,,-1.0,-1.0,-1.0
29411,Vietnam,2018,183,llbean,rei,,,,,-1.0,-1.0,-1.0
36841,Vietnam,2019,183,llbean,rei,,,,,-1.0,-1.0,-1.0
40480,Vietnam,2020,183,llbean,rei,,,,,-1.0,-1.0,-1.0
18166,Vietnam,2016,185,justice,fanatics apparel,,,,,-1.0,-1.0,-1.0
25353,Vietnam,2018,185,justice,fanatics apparel,,,,,-1.0,-1.0,-1.0
33558,Vietnam,2019,185,justice,fanatics apparel,,,,,-1.0,-1.0,-1.0
39465,Vietnam,2020,185,justice,fanatics apparel,,,,,-1.0,-1.0,-1.0
42280,Vietnam,2021,185,justice,fanatics apparel,,,,,-1.0,-1.0,-1.0
9557,Vietnam,2015,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
15842,Vietnam,2016,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
21517,Vietnam,2017,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
29267,Vietnam,2018,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
36094,Vietnam,2019,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
40356,Vietnam,2020,186,athleta,talbots,club monaco,,,,-1.0,-1.0,-1.0
10622,Vietnam,2015,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
16184,Vietnam,2016,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
22503,Vietnam,2017,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
29758,Vietnam,2018,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
37998,Vietnam,2020,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
40948,Vietnam,2020,190,mondetta,inditex,costco,,,,-1.0,-1.0,15.0
10087,Vietnam,2015,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
16074,Vietnam,2016,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
22494,Vietnam,2017,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
30505,Vietnam,2018,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
37349,Vietnam,2019,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
42181,Vietnam,2021,198,tommy hilfiger,nike,spring field,,,,38.0,36.0,-1.0
9038,Vietnam,2015,199,kohl's,walmart,new balance,,,,8.0,25.0,29.0
15309,Vietnam,2016,199,kohl's,walmart,new balance,,,,8.0,25.0,29.0
25244,Vietnam,2018,199,kohl's,walmart,new balance,,,,8.0,25.0,29.0
11530,Vietnam,2015,201,,,,,,,-1.0,-1.0,-1.0
16787,Vietnam,2016,201,,,,,,,-1.0,-1.0,-1.0
9690,Indonesia,2015,204,h&m,express,,1.0,0.0,,55.0,7.0,-1.0
16078,Indonesia,2016,204,h&m,express,,1.0,0.0,,55.0,7.0,-1.0
24050,Indonesia,2017,204,h&m,express,,1.0,0.0,,55.0,7.0,-1.0
30692,Indonesia,2018,204,h&m,express,,1.0,0.0,,55.0,7.0,-1.0
39212,Indonesia,2019,204,h&m,express,,1.0,0.0,,55.0,7.0,-1.0
11868,Indonesia,2015,205,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
18948,Indonesia,2017,205,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
26085,Indonesia,2018,205,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
32043,Indonesia,2019,205,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
38961,Indonesia,2020,205,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
8810,Indonesia,2015,212,h&m,sot,macy's,1.0,0.0,0.0,55.0,-1.0,18.0
15146,Indonesia,2016,212,h&m,sot,macy's,1.0,0.0,0.0,55.0,-1.0,18.0
21325,Indonesia,2017,212,h&m,sot,macy's,1.0,0.0,0.0,55.0,-1.0,18.0
28669,Indonesia,2018,212,h&m,sot,macy's,1.0,0.0,0.0,55.0,-1.0,18.0
35557,Indonesia,2019,212,h&m,sot,macy's,1.0,0.0,0.0,55.0,-1.0,18.0
11634,Vietnam,2015,219,hansae,hansoll,sae-a trading,,,,-1.0,-1.0,-1.0
17620,Vietnam,2016,219,hansae,hansoll,sae-a trading,,,,-1.0,-1.0,-1.0
24311,Vietnam,2017,219,hansae,hansoll,sae-a trading,,,,-1.0,-1.0,-1.0
30810,Vietnam,2018,219,hansae,hansoll,sae-a trading,,,,-1.0,-1.0,-1.0
37948,Vietnam,2020,219,hansae,hansoll,sae-a trading,,,,-1.0,-1.0,-1.0
11879,Vietnam,2015,220,hansae,hansoll,shinsung vina,,,,-1.0,-1.0,-1.0
17666,Vietnam,2016,220,hansae,hansoll,shinsung vina,,,,-1.0,-1.0,-1.0
24452,Vietnam,2017,220,hansae,hansoll,shinsung vina,,,,-1.0,-1.0,-1.0
10715,Vietnam,2015,222,target,gap,ascena,,,,35.0,54.0,-1.0
16585,Vietnam,2016,222,target,gap,ascena,,,,35.0,54.0,-1.0
22731,Vietnam,2017,222,target,gap,ascena,,,,35.0,54.0,-1.0
29581,Vietnam,2018,222,target,gap,ascena,,,,35.0,54.0,-1.0
36789,Vietnam,2019,222,target,gap,ascena,,,,35.0,54.0,-1.0
40397,Vietnam,2020,222,target,gap,ascena,,,,35.0,54.0,-1.0
13451,Vietnam,2016,226,walmart,the children's place,,,,,25.0,-1.0,-1.0
19923,Vietnam,2017,226,walmart,the children's place,,,,,25.0,-1.0,-1.0
11235,Vietnam,2015,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
17603,Vietnam,2016,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
22862,Vietnam,2017,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
30671,Vietnam,2018,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
37871,Vietnam,2019,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
41750,Vietnam,2021,228,chico's,lucky brand,kohl's,,,,11.0,-1.0,8.0
10434,Vietnam,2015,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
15912,Vietnam,2016,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
21516,Vietnam,2017,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
29103,Vietnam,2018,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
35688,Vietnam,2019,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
39963,Vietnam,2020,230,abercrombie & fitch,vf,llbean,,,,14.0,-1.0,-1.0
19309,Indonesia,2017,232,shopko,newyorker,lidl,0.0,0.0,0.0,-1.0,1.0,15.0
12629,Vietnam,2016,236,under armour,mec,llbean,,,,22.0,-1.0,-1.0
20690,Vietnam,2017,236,under armour,mec,llbean,,,,22.0,-1.0,-1.0
38757,Vietnam,2020,236,under armour,mec,llbean,,,,22.0,-1.0,-1.0
9093,Vietnam,2015,237,coach,samsonite,kate spade,,,,21.0,-1.0,12.0
15602,Vietnam,2016,237,coach,samsonite,kate spade,,,,21.0,-1.0,12.0
23065,Vietnam,2017,237,coach,samsonite,kate spade,,,,21.0,-1.0,12.0
9681,Vietnam,2015,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
14835,Vietnam,2016,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
19954,Vietnam,2017,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
26714,Vietnam,2018,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
34213,Vietnam,2019,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
39665,Vietnam,2020,238,walmart,carter's,gap,,,,25.0,-1.0,54.0
12827,Vietnam,2016,239,,,,,,,-1.0,-1.0,-1.0
9081,Jordan,2015,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
15407,Jordan,2016,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
19611,Jordan,2017,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
26543,Jordan,2018,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
33666,Jordan,2019,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
41516,Jordan,2021,242,gap,talbots,,1.0,1.0,,54.0,-1.0,-1.0
12545,Vietnam,2015,243,gap,adidas,levi's,,,,54.0,58.0,47.0
18208,Vietnam,2017,243,gap,adidas,levi's,,,,54.0,58.0,47.0
25278,Vietnam,2018,243,gap,adidas,levi's,,,,54.0,58.0,47.0
31714,Vietnam,2019,243,gap,adidas,levi's,,,,54.0,58.0,47.0
38062,Vietnam,2020,243,gap,adidas,levi's,,,,54.0,58.0,47.0
41789,Vietnam,2021,243,gap,adidas,levi's,,,,54.0,58.0,47.0
9955,Vietnam,2015,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
15370,Vietnam,2016,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
20808,Vietnam,2017,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
28023,Vietnam,2018,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
34359,Vietnam,2019,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
39707,Vietnam,2020,244,gap,justice,my dyer,,,,54.0,-1.0,-1.0
12542,Vietnam,2015,245,gap,li & fung,pei,,,,54.0,-1.0,-1.0
17909,Vietnam,2016,245,gap,li & fung,pei,,,,54.0,-1.0,-1.0
24057,Vietnam,2017,245,gap,li & fung,pei,,,,54.0,-1.0,-1.0
38029,Vietnam,2020,245,gap,li & fung,pei,,,,54.0,-1.0,-1.0
40937,Vietnam,2020,245,gap,li & fung,pei,,,,54.0,-1.0,-1.0
11508,Vietnam,2015,246,target,levi's,walmart,,,,35.0,47.0,25.0
17205,Vietnam,2016,246,target,levi's,walmart,,,,35.0,47.0,25.0
21818,Vietnam,2017,246,target,levi's,walmart,,,,35.0,47.0,25.0
29021,Vietnam,2018,246,target,levi's,walmart,,,,35.0,47.0,25.0
35837,Vietnam,2019,246,target,levi's,walmart,,,,35.0,47.0,25.0
40035,Vietnam,2020,246,target,levi's,walmart,,,,35.0,47.0,25.0
10143,Jordan,2015,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
16175,Jordan,2016,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
21090,Jordan,2017,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
27582,Jordan,2018,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
34326,Jordan,2019,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
39821,Jordan,2020,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
43692,Jordan,2021,250,perry ellis,copper fit,,0.0,0.0,,-1.0,-1.0,-1.0
13557,Vietnam,2016,269,target,macy's,tempted apparel,,,,35.0,18.0,-1.0
19091,Vietnam,2017,269,target,macy's,tempted apparel,,,,35.0,18.0,-1.0
11688,Vietnam,2015,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
17389,Vietnam,2016,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
24080,Vietnam,2017,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
30843,Vietnam,2018,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
37841,Vietnam,2019,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
41676,Vietnam,2021,270,gap,talbots,manduka,,,,54.0,-1.0,-1.0
8062,Jordan,2015,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
12847,Jordan,2016,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
18349,Jordan,2017,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
25156,Jordan,2018,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
33004,Jordan,2019,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
39682,Jordan,2020,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1.0,-1.0,-1.0
