QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol,buyer1gov,buyer1trace,buyer2trace,buyer3trace,buyertracemx,buyer1know,buyer2know,buyer3know,buyerknowmx
35038,2312,pvh,gap,sears,,,,48.0,,-1.0,,54.0,,-1.0
20059,2313,pvh,cohl's,gap,,,,,48.0,-1.0,,,54.0,-1.0
29056,2313,pvh,cohl's,gap,,,,,48.0,-1.0,,,54.0,-1.0
35782,2313,pvh,cohl's,gap,,,,,48.0,-1.0,,,54.0,-1.0
20040,2314,pvh,kohl's,gap,,,,0.0,48.0,-1.0,,14.0,54.0,-1.0
29057,2314,pvh,kohl's,gap,,,,0.0,48.0,-1.0,,14.0,54.0,-1.0
35930,2314,pvh,kohl's,gap,,,,0.0,48.0,-1.0,,14.0,54.0,-1.0
23097,2316,gap,target,,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
21000,2318,marks & spencer,puma,olymp,93.0,100.0,27.0,46.0,,-1.0,41.0,50.0,,-1.0
30982,2318,marks & spencer,puma,olymp,93.0,100.0,27.0,46.0,,-1.0,41.0,50.0,,-1.0
39185,2318,marks & spencer,puma,olymp,93.0,100.0,27.0,46.0,,-1.0,41.0,50.0,,-1.0
19424,2319,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
26331,2319,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
34594,2319,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
41940,2319,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
20154,2321,carhart,zara,the children's place,,,,13.0,,-1.0,,38.0,,-1.0
28448,2321,carhart,zara,the children's place,,,,13.0,,-1.0,,38.0,,-1.0
20697,2322,ann taylor,chico's,perry ellis,,,,0.0,,-1.0,,16.0,,-1.0
27590,2322,ann taylor,chico's,perry ellis,,,,0.0,,-1.0,,16.0,,-1.0
35639,2322,ann taylor,chico's,perry ellis,,,,0.0,,-1.0,,16.0,,-1.0
40109,2322,ann taylor,chico's,perry ellis,,,,0.0,,-1.0,,16.0,,-1.0
19936,2323,chico's,abercrombie & fitch,free people,27.0,23.0,0.0,6.0,,-1.0,16.0,22.0,,-1.0
26898,2323,chico's,abercrombie & fitch,free people,27.0,23.0,0.0,6.0,,-1.0,16.0,22.0,,-1.0
34331,2323,chico's,abercrombie & fitch,free people,27.0,23.0,0.0,6.0,,-1.0,16.0,22.0,,-1.0
39408,2323,chico's,abercrombie & fitch,free people,27.0,23.0,0.0,6.0,,-1.0,16.0,22.0,,-1.0
42278,2323,chico's,abercrombie & fitch,free people,27.0,23.0,0.0,6.0,,-1.0,16.0,22.0,,-1.0
21587,2324,new yorker,sasaki yoemon,,3.0,0.0,0.0,,,-1.0,0.0,,,-1.0
38906,2324,new yorker,sasaki yoemon,,3.0,0.0,0.0,,,-1.0,0.0,,,-1.0
20548,2325,olymp,marks & spencer,,,,,27.0,,-1.0,,41.0,,-1.0
28639,2325,olymp,marks & spencer,,,,,27.0,,-1.0,,41.0,,-1.0
37035,2325,olymp,marks & spencer,,,,,27.0,,-1.0,,41.0,,-1.0
21084,2326,gap,walmart,kohl's,86.0,46.0,48.0,0.0,0.0,-1.0,54.0,24.0,14.0,-1.0
29079,2326,gap,walmart,kohl's,86.0,46.0,48.0,0.0,0.0,-1.0,54.0,24.0,14.0,-1.0
36543,2326,gap,walmart,kohl's,86.0,46.0,48.0,0.0,0.0,-1.0,54.0,24.0,14.0,-1.0
22179,2327,gap,kmart,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
20948,2328,gap,walmart,h&m,86.0,46.0,48.0,0.0,47.0,-1.0,54.0,24.0,38.0,-1.0
28711,2328,gap,walmart,h&m,86.0,46.0,48.0,0.0,47.0,-1.0,54.0,24.0,38.0,-1.0
36617,2328,gap,walmart,h&m,86.0,46.0,48.0,0.0,47.0,-1.0,54.0,24.0,38.0,-1.0
28091,2329,nike,adidas,,83.0,46.0,32.0,46.0,,-1.0,16.0,45.0,,-1.0
35210,2329,nike,adidas,,83.0,46.0,32.0,46.0,,-1.0,16.0,45.0,,-1.0
22151,2330,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
29515,2330,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
36134,2330,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
21856,2331,target,walmart,kohl's,72.0,46.0,19.0,0.0,0.0,-1.0,36.0,24.0,14.0,-1.0
30159,2331,target,walmart,kohl's,72.0,46.0,19.0,0.0,0.0,-1.0,36.0,24.0,14.0,-1.0
22046,2332,macys,kohl's,bonton,,,,0.0,,-1.0,,14.0,,-1.0
29137,2332,macys,kohl's,bonton,,,,0.0,,-1.0,,14.0,,-1.0
36101,2332,macys,kohl's,bonton,,,,0.0,,-1.0,,14.0,,-1.0
39739,2332,macys,kohl's,bonton,,,,0.0,,-1.0,,14.0,,-1.0
22983,2335,tom tailor,s oliver,express,,,,,0.0,-1.0,,,11.0,-1.0
32477,2335,tom tailor,s oliver,express,,,,,0.0,-1.0,,,11.0,-1.0
43585,2335,tom tailor,s oliver,express,,,,,0.0,-1.0,,,11.0,-1.0
21098,2336,walmart,gap,h&m,68.0,62.0,0.0,48.0,47.0,-1.0,24.0,54.0,38.0,-1.0
29719,2336,walmart,gap,h&m,68.0,62.0,0.0,48.0,47.0,-1.0,24.0,54.0,38.0,-1.0
36426,2336,walmart,gap,h&m,68.0,62.0,0.0,48.0,47.0,-1.0,24.0,54.0,38.0,-1.0
22638,2339,walmart,mydyer,zara,68.0,62.0,0.0,,13.0,-1.0,24.0,,38.0,-1.0
29234,2339,walmart,mydyer,zara,68.0,62.0,0.0,,13.0,-1.0,24.0,,38.0,-1.0
35787,2339,walmart,mydyer,zara,68.0,62.0,0.0,,13.0,-1.0,24.0,,38.0,-1.0
39918,2339,walmart,mydyer,zara,68.0,62.0,0.0,,13.0,-1.0,24.0,,38.0,-1.0
20732,2343,columbia,motives,pd- tex,,,,,,-1.0,,,,-1.0
27815,2343,columbia,motives,pd- tex,,,,,,-1.0,,,,-1.0
34930,2343,columbia,motives,pd- tex,,,,,,-1.0,,,,-1.0
39970,2343,columbia,motives,pd- tex,,,,,,-1.0,,,,-1.0
21160,2345,jc penney,next,,,,,22.0,,-1.0,,22.0,,-1.0
20897,2346,one jeans wear,rbx,,,,,,,-1.0,,,,-1.0
22216,2347,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
27333,2347,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
33623,2347,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
26961,2348,,,,,,,,,-1.0,,,,-1.0
33619,2348,,,,,,,,,-1.0,,,,-1.0
20574,2349,hagara,urikata,flibber,,,,,,-1.0,,,,-1.0
21314,2350,primark,bershka,leftis,57.0,62.0,20.0,13.0,,-1.0,38.0,38.0,,-1.0
28405,2350,primark,bershka,leftis,57.0,62.0,20.0,13.0,,-1.0,38.0,38.0,,-1.0
35301,2350,primark,bershka,leftis,57.0,62.0,20.0,13.0,,-1.0,38.0,38.0,,-1.0
23328,2351,comtex,marubeni,,,,,,,-1.0,,,,-1.0
23002,2352,h&m,springfield,soliver,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
30149,2352,h&m,springfield,soliver,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
37263,2352,h&m,springfield,soliver,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
22808,2354,gap,target,uniqlo,86.0,46.0,48.0,19.0,13.0,-1.0,54.0,36.0,27.0,-1.0
30266,2354,gap,target,uniqlo,86.0,46.0,48.0,19.0,13.0,-1.0,54.0,36.0,27.0,-1.0
38067,2354,gap,target,uniqlo,86.0,46.0,48.0,19.0,13.0,-1.0,54.0,36.0,27.0,-1.0
22143,2355,hife ligh,,,,,,,,-1.0,,,,-1.0
30208,2355,hife ligh,,,,,,,,-1.0,,,,-1.0
36987,2355,hife ligh,,,,,,,,-1.0,,,,-1.0
41079,2355,hife ligh,,,,,,,,-1.0,,,,-1.0
21416,2359,jc penney,eddie bauer,qvc,,,,,,-1.0,,,,-1.0
28483,2359,jc penney,eddie bauer,qvc,,,,,,-1.0,,,,-1.0
35456,2359,jc penney,eddie bauer,qvc,,,,,,-1.0,,,,-1.0
39878,2359,jc penney,eddie bauer,qvc,,,,,,-1.0,,,,-1.0
22482,2364,kappahl ab,ts design,onepeice as,,,,,,-1.0,,,,-1.0
31727,2364,kappahl ab,ts design,onepeice as,,,,,,-1.0,,,,-1.0
22029,2366,aldi,gap,uniqlo,,,,48.0,13.0,-1.0,,54.0,27.0,-1.0
21687,2367,gap,aldi,uniqlo,86.0,46.0,48.0,,13.0,-1.0,54.0,,27.0,-1.0
22675,2368,adidas,vf,puma,97.0,85.0,46.0,,46.0,-1.0,45.0,,50.0,-1.0
29449,2368,adidas,vf,puma,97.0,85.0,46.0,,46.0,-1.0,45.0,,50.0,-1.0
36281,2368,adidas,vf,puma,97.0,85.0,46.0,,46.0,-1.0,45.0,,50.0,-1.0
40537,2368,adidas,vf,puma,97.0,85.0,46.0,,46.0,-1.0,45.0,,50.0,-1.0
23715,2369,gap,benetton,next,86.0,46.0,48.0,34.0,22.0,-1.0,54.0,30.0,22.0,-1.0
31532,2369,gap,benetton,next,86.0,46.0,48.0,34.0,22.0,-1.0,54.0,30.0,22.0,-1.0
23445,2370,levis,gap,h&m,,,,48.0,47.0,-1.0,,54.0,38.0,-1.0
32137,2370,levis,gap,h&m,,,,48.0,47.0,-1.0,,54.0,38.0,-1.0
38730,2370,levis,gap,h&m,,,,48.0,47.0,-1.0,,54.0,38.0,-1.0
23443,2371,levis,gap,h m,,,,48.0,,-1.0,,54.0,,-1.0
32204,2371,levis,gap,h m,,,,48.0,,-1.0,,54.0,,-1.0
38968,2371,levis,gap,h m,,,,48.0,,-1.0,,54.0,,-1.0
23138,2372,levis,gap,li & fung,,,,48.0,,-1.0,,54.0,,-1.0
32002,2372,levis,gap,li & fung,,,,48.0,,-1.0,,54.0,,-1.0
38991,2372,levis,gap,li & fung,,,,48.0,,-1.0,,54.0,,-1.0
24151,2373,gap,benetton,next,86.0,46.0,48.0,34.0,22.0,-1.0,54.0,30.0,22.0,-1.0
31564,2373,gap,benetton,next,86.0,46.0,48.0,34.0,22.0,-1.0,54.0,30.0,22.0,-1.0
22792,2378,h&m,aldi,kmart,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
30818,2378,h&m,aldi,kmart,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
37282,2378,h&m,aldi,kmart,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
23267,2379,h&m,kmart,hanesbrands,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
30845,2379,h&m,kmart,hanesbrands,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
37856,2379,h&m,kmart,hanesbrands,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
24920,2380,h&m,gap,ascena,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
35628,2380,h&m,gap,ascena,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
22668,2381,h&m,debenhams,kmart,92.0,77.0,47.0,24.0,,-1.0,38.0,19.0,,-1.0
30235,2381,h&m,debenhams,kmart,92.0,77.0,47.0,24.0,,-1.0,38.0,19.0,,-1.0
37180,2381,h&m,debenhams,kmart,92.0,77.0,47.0,24.0,,-1.0,38.0,19.0,,-1.0
23364,2382,lpp,kmart,auchan,,,,,,-1.0,,,,-1.0
31197,2382,lpp,kmart,auchan,,,,,,-1.0,,,,-1.0
38217,2382,lpp,kmart,auchan,,,,,,-1.0,,,,-1.0
21473,2383,r&m richards,,,,,,,,-1.0,,,,-1.0
21910,2384,gap,american eagle,target,86.0,46.0,48.0,0.0,19.0,-1.0,54.0,18.0,36.0,-1.0
28848,2384,gap,american eagle,target,86.0,46.0,48.0,0.0,19.0,-1.0,54.0,18.0,36.0,-1.0
35801,2384,gap,american eagle,target,86.0,46.0,48.0,0.0,19.0,-1.0,54.0,18.0,36.0,-1.0
39713,2384,gap,american eagle,target,86.0,46.0,48.0,0.0,19.0,-1.0,54.0,18.0,36.0,-1.0
25087,2386,target,target,kmart,72.0,46.0,19.0,19.0,,-1.0,36.0,36.0,,-1.0
32129,2386,target,target,kmart,72.0,46.0,19.0,19.0,,-1.0,36.0,36.0,,-1.0
38773,2386,target,target,kmart,72.0,46.0,19.0,19.0,,-1.0,36.0,36.0,,-1.0
24463,2387,target,jc penney,kohl's,72.0,46.0,19.0,,0.0,-1.0,36.0,,14.0,-1.0
29906,2387,target,jc penney,kohl's,72.0,46.0,19.0,,0.0,-1.0,36.0,,14.0,-1.0
36345,2387,target,jc penney,kohl's,72.0,46.0,19.0,,0.0,-1.0,36.0,,14.0,-1.0
40382,2387,target,jc penney,kohl's,72.0,46.0,19.0,,0.0,-1.0,36.0,,14.0,-1.0
22528,2388,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
31570,2388,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
37446,2388,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
21660,2392,kohl's,carter's,walmart,16.0,15.0,0.0,,0.0,-1.0,14.0,,24.0,-1.0
28902,2392,kohl's,carter's,walmart,16.0,15.0,0.0,,0.0,-1.0,14.0,,24.0,-1.0
35659,2392,kohl's,carter's,walmart,16.0,15.0,0.0,,0.0,-1.0,14.0,,24.0,-1.0
39920,2392,kohl's,carter's,walmart,16.0,15.0,0.0,,0.0,-1.0,14.0,,24.0,-1.0
24602,2394,nike,vf,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
23789,2395,h&m,the children's place,gap,92.0,77.0,47.0,,48.0,-1.0,38.0,,54.0,-1.0
39206,2395,h&m,the children's place,gap,92.0,77.0,47.0,,48.0,-1.0,38.0,,54.0,-1.0
24381,2396,gap,columbia,walmart,86.0,46.0,48.0,,0.0,-1.0,54.0,,24.0,-1.0
37964,2396,gap,columbia,walmart,86.0,46.0,48.0,,0.0,-1.0,54.0,,24.0,-1.0
21673,2397,abercrombie & fitch,kohl's,juicy,29.0,0.0,6.0,0.0,,-1.0,22.0,14.0,,-1.0
29140,2397,abercrombie & fitch,kohl's,juicy,29.0,0.0,6.0,0.0,,-1.0,22.0,14.0,,-1.0
35467,2397,abercrombie & fitch,kohl's,juicy,29.0,0.0,6.0,0.0,,-1.0,22.0,14.0,,-1.0
24969,2398,target,walmart,levi's,72.0,46.0,19.0,0.0,,-1.0,36.0,24.0,,-1.0
31854,2398,target,walmart,levi's,72.0,46.0,19.0,0.0,,-1.0,36.0,24.0,,-1.0
38985,2398,target,walmart,levi's,72.0,46.0,19.0,0.0,,-1.0,36.0,24.0,,-1.0
41246,2398,target,walmart,levi's,72.0,46.0,19.0,0.0,,-1.0,36.0,24.0,,-1.0
23687,2401,gap,jc penney,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
30211,2401,gap,jc penney,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
36944,2401,gap,jc penney,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
22978,2402,jc penney,macy's,target,,,,0.0,19.0,-1.0,,18.0,36.0,-1.0
30062,2402,jc penney,macy's,target,,,,0.0,19.0,-1.0,,18.0,36.0,-1.0
36523,2402,jc penney,macy's,target,,,,0.0,19.0,-1.0,,18.0,36.0,-1.0
40151,2402,jc penney,macy's,target,,,,0.0,19.0,-1.0,,18.0,36.0,-1.0
23341,2428,gap,lane bryant & catherine,chico's,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
30202,2428,gap,lane bryant & catherine,chico's,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
37203,2428,gap,lane bryant & catherine,chico's,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
41857,2428,gap,lane bryant & catherine,chico's,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
23130,2431,nike,s oliver,oakley,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
30495,2431,nike,s oliver,oakley,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
38929,2431,nike,s oliver,oakley,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
20258,2432,marks & spencer,primark,zara,93.0,100.0,27.0,20.0,13.0,-1.0,41.0,38.0,38.0,-1.0
28884,2432,marks & spencer,primark,zara,93.0,100.0,27.0,20.0,13.0,-1.0,41.0,38.0,38.0,-1.0
35347,2432,marks & spencer,primark,zara,93.0,100.0,27.0,20.0,13.0,-1.0,41.0,38.0,38.0,-1.0
24335,2433,kmart,zara,gu,,,,13.0,,-1.0,,38.0,,-1.0
38844,2433,kmart,zara,gu,,,,13.0,,-1.0,,38.0,,-1.0
43260,2433,kmart,zara,gu,,,,13.0,,-1.0,,38.0,,-1.0
22606,2434,hanesbrands,walmart,,,,,0.0,,-1.0,,24.0,,-1.0
29890,2434,hanesbrands,walmart,,,,,0.0,,-1.0,,24.0,,-1.0
36163,2434,hanesbrands,walmart,,,,,0.0,,-1.0,,24.0,,-1.0
41496,2434,hanesbrands,walmart,,,,,0.0,,-1.0,,24.0,,-1.0
24232,2438,ann inc,gap,,,,,48.0,,-1.0,,54.0,,-1.0
37943,2438,ann inc,gap,,,,,48.0,,-1.0,,54.0,,-1.0
23405,2439,gap,target,target australia,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
31903,2439,gap,target,target australia,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
38998,2439,gap,target,target australia,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
23283,2440,gap,h&m,mahco,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
30622,2440,gap,h&m,mahco,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
39234,2440,gap,h&m,mahco,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
21865,2441,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
28858,2441,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
35920,2441,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
22542,2442,,,,,,,,,-1.0,,,,-1.0
23034,2445,primark,dxl,li & fung,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
31135,2445,primark,dxl,li & fung,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
37397,2445,primark,dxl,li & fung,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
24936,2449,under armour,gap,vf,36.0,15.0,22.0,48.0,,-1.0,20.0,54.0,,-1.0
38079,2449,under armour,gap,vf,36.0,15.0,22.0,48.0,,-1.0,20.0,54.0,,-1.0
27213,2450,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
33164,2450,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
22838,2451,zara,pvh,,88.0,62.0,13.0,,,-1.0,38.0,,,-1.0
31649,2451,zara,pvh,,88.0,62.0,13.0,,,-1.0,38.0,,,-1.0
24122,2452,levis,vf,kontoor,,,,,,-1.0,,,,-1.0
33089,2452,levis,vf,kontoor,,,,,,-1.0,,,,-1.0
24071,2454,pvh,g-iii,ted baker,,,,,,-1.0,,,,-1.0
30190,2454,pvh,g-iii,ted baker,,,,,,-1.0,,,,-1.0
37459,2454,pvh,g-iii,ted baker,,,,,,-1.0,,,,-1.0
23059,2455,gymboree,carter's,new balance,,,,,35.0,-1.0,,,11.0,-1.0
33399,2455,gymboree,carter's,new balance,,,,,35.0,-1.0,,,11.0,-1.0
39330,2455,gymboree,carter's,new balance,,,,,35.0,-1.0,,,11.0,-1.0
22168,2456,walmart,lidl,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
29641,2456,walmart,lidl,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
36344,2456,walmart,lidl,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
40412,2456,walmart,lidl,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
23223,2457,the children's place,sears,macy's,,,,,0.0,-1.0,,,18.0,-1.0
33022,2457,the children's place,sears,macy's,,,,,0.0,-1.0,,,18.0,-1.0
39390,2457,the children's place,sears,macy's,,,,,0.0,-1.0,,,18.0,-1.0
23382,2458,sae technotex,istmo textiles,gildan,,,,,,-1.0,,,,-1.0
29904,2458,sae technotex,istmo textiles,gildan,,,,,,-1.0,,,,-1.0
35928,2458,sae technotex,istmo textiles,gildan,,,,,,-1.0,,,,-1.0
22821,2460,kmart,target,faith fashion pty ltd,,,,19.0,,-1.0,,36.0,,-1.0
30641,2460,kmart,target,faith fashion pty ltd,,,,19.0,,-1.0,,36.0,,-1.0
37308,2460,kmart,target,faith fashion pty ltd,,,,19.0,,-1.0,,36.0,,-1.0
24817,2461,lawson,under amour,uniqlo,,,,,13.0,-1.0,,,27.0,-1.0
39205,2461,lawson,under amour,uniqlo,,,,,13.0,-1.0,,,27.0,-1.0
24965,2463,armani ga,janina kik,,,,,,,-1.0,,,,-1.0
34266,2463,armani ga,janina kik,,,,,,,-1.0,,,,-1.0
41410,2463,armani ga,janina kik,,,,,,,-1.0,,,,-1.0
23595,2464,chico's,gap,net,27.0,23.0,0.0,48.0,,-1.0,16.0,54.0,,-1.0
30713,2464,chico's,gap,net,27.0,23.0,0.0,48.0,,-1.0,16.0,54.0,,-1.0
37149,2464,chico's,gap,net,27.0,23.0,0.0,48.0,,-1.0,16.0,54.0,,-1.0
40774,2464,chico's,gap,net,27.0,23.0,0.0,48.0,,-1.0,16.0,54.0,,-1.0
25549,2466,,,,,,,,,-1.0,,,,-1.0
35029,2466,,,,,,,,,-1.0,,,,-1.0
25997,2467,,,,,,,,,-1.0,,,,-1.0
34203,2467,,,,,,,,,-1.0,,,,-1.0
28209,2474,gap,s oliver,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
34965,2474,gap,s oliver,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
24029,2475,lululemon,,,70.0,85.0,25.0,,,-1.0,24.0,,,-1.0
32101,2475,lululemon,,,70.0,85.0,25.0,,,-1.0,24.0,,,-1.0
38600,2475,lululemon,,,70.0,85.0,25.0,,,-1.0,24.0,,,-1.0
42016,2475,lululemon,,,70.0,85.0,25.0,,,-1.0,24.0,,,-1.0
24064,2476,gap,ann inc,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
30553,2476,gap,ann inc,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
37736,2476,gap,ann inc,j.crew,86.0,46.0,48.0,,0.0,-1.0,54.0,,16.0,-1.0
25028,2477,gap,kohl's,cablea's,86.0,46.0,48.0,0.0,,-1.0,54.0,14.0,,-1.0
31884,2477,gap,kohl's,cablea's,86.0,46.0,48.0,0.0,,-1.0,54.0,14.0,,-1.0
23401,2478,target,walmart,kohl's,72.0,46.0,19.0,0.0,0.0,-1.0,36.0,24.0,14.0,-1.0
32385,2478,target,walmart,kohl's,72.0,46.0,19.0,0.0,0.0,-1.0,36.0,24.0,14.0,-1.0
23685,2480,gap,benetton,e-mart,86.0,46.0,48.0,34.0,,-1.0,54.0,30.0,,-1.0
38039,2480,gap,benetton,e-mart,86.0,46.0,48.0,34.0,,-1.0,54.0,30.0,,-1.0
40977,2480,gap,benetton,e-mart,86.0,46.0,48.0,34.0,,-1.0,54.0,30.0,,-1.0
23744,2483,,,,,,,,,-1.0,,,,-1.0
37634,2483,,,,,,,,,-1.0,,,,-1.0
41059,2483,,,,,,,,,-1.0,,,,-1.0
25920,2484,jc penney,komar,,,,,,,-1.0,,,,-1.0
32736,2484,jc penney,komar,,,,,,,-1.0,,,,-1.0
38798,2484,jc penney,komar,,,,,,,-1.0,,,,-1.0
42612,2484,jc penney,komar,,,,,,,-1.0,,,,-1.0
29094,2485,,,,,,,,,-1.0,,,,-1.0
36984,2485,,,,,,,,,-1.0,,,,-1.0
26227,2486,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
33532,2486,gap,hanesbrands,kohl's,86.0,46.0,48.0,,0.0,-1.0,54.0,,14.0,-1.0
24270,2488,ahs,mitsubishi,,,,,,,-1.0,,,,-1.0
24545,2489,steeler,malu,jambu,,,,,,-1.0,,,,-1.0
23960,2490,li & fung,kmart,dick's sports,,,,,,-1.0,,,,-1.0
31321,2490,li & fung,kmart,dick's sports,,,,,,-1.0,,,,-1.0
38874,2490,li & fung,kmart,dick's sports,,,,,,-1.0,,,,-1.0
23552,2491,puma,under armour,american eagle,90.0,92.0,46.0,22.0,0.0,-1.0,50.0,20.0,18.0,-1.0
31733,2491,puma,under armour,american eagle,90.0,92.0,46.0,22.0,0.0,-1.0,50.0,20.0,18.0,-1.0
39231,2491,puma,under armour,american eagle,90.0,92.0,46.0,22.0,0.0,-1.0,50.0,20.0,18.0,-1.0
41849,2491,puma,under armour,american eagle,90.0,92.0,46.0,22.0,0.0,-1.0,50.0,20.0,18.0,-1.0
25040,2492,marks & spencer,puma,kmart,93.0,100.0,27.0,46.0,,-1.0,41.0,50.0,,-1.0
33173,2492,marks & spencer,puma,kmart,93.0,100.0,27.0,46.0,,-1.0,41.0,50.0,,-1.0
22941,2495,fortune line,,,,,,,,-1.0,,,,-1.0
30372,2495,,,,,,,,,-1.0,,,,-1.0
38178,2495,fortune line,,,,,,,,-1.0,,,,-1.0
41967,2495,fortune line,,,,,,,,-1.0,,,,-1.0
25651,2503,gap,walmart,hanesbrands,86.0,46.0,48.0,0.0,,-1.0,54.0,24.0,,-1.0
32429,2503,gap,walmart,hanesbrands,86.0,46.0,48.0,0.0,,-1.0,54.0,24.0,,-1.0
25648,2504,gu,gap,walmart,,,,48.0,0.0,-1.0,,54.0,24.0,-1.0
33074,2504,gu,gap,walmart,,,,48.0,0.0,-1.0,,54.0,24.0,-1.0
23546,2505,puma,adidas,,90.0,92.0,46.0,46.0,,-1.0,50.0,45.0,,-1.0
30422,2505,puma,adidas,,90.0,92.0,46.0,46.0,,-1.0,50.0,45.0,,-1.0
36625,2505,puma,adidas,,90.0,92.0,46.0,46.0,,-1.0,50.0,45.0,,-1.0
40738,2505,puma,adidas,,90.0,92.0,46.0,46.0,,-1.0,50.0,45.0,,-1.0
24165,2506,ezel.ltd.isreal,,,,,,,,-1.0,,,,-1.0
37703,2506,ezel.ltd.isreal,,,,,,,,-1.0,,,,-1.0
41618,2506,ezel.ltd.isreal,,,,,,,,-1.0,,,,-1.0
24167,2517,uniqlo,gap,babour,68.0,31.0,13.0,48.0,,-1.0,27.0,54.0,,-1.0
37698,2517,uniqlo,gap,babour,68.0,31.0,13.0,48.0,,-1.0,27.0,54.0,,-1.0
41540,2517,uniqlo,gap,babour,68.0,31.0,13.0,48.0,,-1.0,27.0,54.0,,-1.0
25041,2522,kmart,target,marks & spencer,,,,19.0,27.0,-1.0,,36.0,41.0,-1.0
32464,2522,kmart,target,marks & spencer,,,,19.0,27.0,-1.0,,36.0,41.0,-1.0
39030,2541,,,,,,,,,-1.0,,,,-1.0
23745,2543,gap,target,om,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
38246,2543,gap,target,om,86.0,46.0,48.0,19.0,,-1.0,54.0,36.0,,-1.0
